,RNF212B (100507650)
ACH-000375,-0.20419464551199998
ACH-000376,-0.198143058729
ACH-000381,-0.137056857822
ACH-000383,-0.145614772862
ACH-000387,-0.236293776513
ACH-000389,-0.276215396577
ACH-000390,-0.221114932077
ACH-000393,-0.276798140491
ACH-000395,-0.00876050554166
ACH-000397,-0.14507410342
ACH-000401,-0.27011705324499996
ACH-000402,-0.17919204448399997
ACH-000403,-0.174664241767
ACH-000404,-0.138254467779
ACH-000406,-0.269136704128
ACH-000407,-0.198249461067
ACH-000408,-0.194150794283
ACH-000410,-0.138730562169
ACH-000411,-0.012296240237399999
ACH-000414,-0.21746077131900002
ACH-000415,-0.0508632970396
ACH-000416,-0.23247353211199998
ACH-000420,-0.0950333626915
ACH-000421,-0.146498729346
ACH-000424,0.010880431762299999
ACH-000425,-0.177483470605
ACH-000426,-0.032083754848700005
ACH-000427,-0.11538121452500001
ACH-000433,-0.39860847344899997
ACH-000436,-0.19048838184500003
ACH-000444,-0.37760812444200004
ACH-000445,-0.0112550765167
ACH-000448,-0.184811662671
ACH-000450,-0.18800050237399998
ACH-000452,-0.122631940114
ACH-000454,-0.295793642916
ACH-000458,-0.0298180035878
ACH-000459,-0.35397148223999997
ACH-000460,-0.13998539348300001
ACH-000461,-0.119452657108
ACH-000463,-0.168286267679
ACH-000464,0.0315659550305
ACH-000466,-0.037603315391500004
ACH-000467,-0.323325045012
ACH-000468,0.037284761798800005
ACH-000469,-0.169182598794
ACH-000470,0.0629763869574
ACH-000471,-0.36791830861
ACH-000472,-0.11538123454299999
ACH-000473,-0.29386514255
ACH-000475,-0.163790959357
ACH-000476,-0.18856083378400001
ACH-000477,-0.274921347628
ACH-000480,-0.108463014238
ACH-000481,-0.19822796591800002
ACH-000483,-0.16467540400800001
ACH-000484,0.12763373526
ACH-000485,-0.13007278329000002
ACH-000486,-0.329264833132
ACH-000487,-0.055101489717499993
ACH-000488,-0.249631770668
ACH-000490,-0.036741390077199995
ACH-000491,-0.272274028522
ACH-000495,-0.24702109576499998
ACH-000496,-0.0992646644263
ACH-000499,-0.27951073368
ACH-000500,-0.010345344823
ACH-000502,-0.226470872601
ACH-000503,0.0142216273573
ACH-000505,-0.0542238610727
ACH-000507,-0.24111973467599998
ACH-000510,-0.226177210218
ACH-000511,-0.122060742229
ACH-000512,-0.495078409515
ACH-000516,-0.309927847223
ACH-000517,-0.0973909503359
ACH-000518,-0.0630473878641
ACH-000520,-0.158325307182
ACH-000521,-0.125584216709
ACH-000522,-0.275081901823
ACH-000524,-0.022824931316900002
ACH-000527,-0.146869869298
ACH-000528,-0.0811297232552
ACH-000537,-0.167259046651
ACH-000541,0.0230468499292
ACH-000542,-0.19120802137200002
ACH-000544,-0.199301876757
ACH-000545,-0.0837537467632
ACH-000547,-0.461222491575
ACH-000548,0.0030439939615599996
ACH-000549,-0.140667360403
ACH-000550,-0.272372946839
ACH-000552,-0.296110953254
ACH-000556,-0.339030618386
ACH-000557,-0.048722301959
ACH-000570,-0.22034000899099998
ACH-000571,-0.391983360226
ACH-000573,-0.213909577097
ACH-000576,-0.20930958308699998
ACH-000580,-0.285078580247
ACH-000584,-0.27138420047600004
ACH-000585,-0.115899756135
ACH-000588,-0.136401501158
ACH-000589,-0.25981328481
ACH-000591,-0.168279880664
ACH-000593,-0.0299551739018
ACH-000600,-0.0261122825448
ACH-000601,-0.225754323744
ACH-000604,-0.271601266694
ACH-000605,-0.0561392666549
ACH-000606,-0.28609434384
ACH-000608,-0.0918437423969
ACH-000614,-0.135772595554
ACH-000616,-0.285674728231
ACH-000618,-0.26257001140700004
ACH-000619,-0.218840708477
ACH-000620,-0.0798676411635
ACH-000621,-0.200836187214
ACH-000622,-0.12334879632300001
ACH-000623,-0.430965807833
ACH-000624,-0.0921781660011
ACH-000627,-0.22698266970699998
ACH-000630,-0.03622611259669999
ACH-000632,-0.117516375953
ACH-000633,-0.22481677896699997
ACH-000637,-0.06486247559809999
ACH-000638,-0.0988487031374
ACH-000646,-0.33917376102700003
ACH-000647,-0.0544162415595
ACH-000648,0.070174038569
ACH-000649,-0.225897771952
ACH-000651,-0.20038030198399998
ACH-000652,0.0295311126035
ACH-000653,-0.213729563372
ACH-000657,-0.14537152958
ACH-000658,0.00345857950006
ACH-000661,-0.199485337834
ACH-000662,0.09158863624510001
ACH-000663,-0.0954787609002
ACH-000665,-0.0132259440694
ACH-000671,-0.0423944789884
ACH-000673,-0.0577257948575
ACH-000676,-0.159405472894
ACH-000677,-0.339437794063
ACH-000681,-0.211008659762
ACH-000682,-0.184669531721
ACH-000683,-0.126122109741
ACH-000684,-0.13357895814999998
ACH-000688,-0.08684354962919999
ACH-000693,-0.301324653796
ACH-000694,-0.357937208667
ACH-000695,-0.09700626546180001
ACH-000696,-0.203477127707
ACH-000697,-0.185415443244
ACH-000699,-0.304503398484
ACH-000701,0.107312520892
ACH-000706,-0.08554047796910001
ACH-000711,-0.256852460088
ACH-000713,-0.270112377193
ACH-000714,-0.125839190638
ACH-000718,-0.09776690932070001
ACH-000720,-0.016596714557
ACH-000721,-0.0699920889073
ACH-000724,0.00978521488197
ACH-000725,0.017815106746
ACH-000732,-0.220664665435
ACH-000734,-0.100377506922
ACH-000735,-0.15564631782500002
ACH-000736,-0.26710617180999996
ACH-000738,-0.221660453689
ACH-000746,0.047220624227
ACH-000747,-0.204542901809
ACH-000748,-0.120287347656
ACH-000753,-0.29727970949099997
ACH-000756,-0.111738155058
ACH-000757,-0.171306342813
ACH-000758,-0.043474461246
ACH-000760,-0.14690194426699998
ACH-000763,-0.30697487454100003
ACH-000764,-0.022205608476400004
ACH-000765,-0.151177602098
ACH-000766,-0.45111211559500003
ACH-000767,-0.10536682339400001
ACH-000768,-0.09862274490919999
ACH-000769,-0.10098649499
ACH-000770,-0.24993568993
ACH-000771,0.006208923401640001
ACH-000773,-0.08789244735960001
ACH-000776,-0.013656577021000002
ACH-000777,-0.229575968297
ACH-000778,-0.228812540741
ACH-000781,-0.16805893363699997
ACH-000782,-0.0439362247369
ACH-000783,-0.17349845440099998
ACH-000784,-0.133457285457
ACH-000785,-0.0627260083521
ACH-000787,-0.147338578091
ACH-000788,-0.233526102051
ACH-000791,-0.415684760867
ACH-000792,-0.21867505457400002
ACH-000794,-0.168016174854
ACH-000796,-0.35505671145499995
ACH-000799,-0.36994387453500005
ACH-000800,-0.14971658364600002
ACH-000802,-0.317701195231
ACH-000804,-0.307387899336
ACH-000805,-0.37909652097400004
ACH-000809,-0.0957812237665
ACH-000810,-0.349900280969
ACH-000811,0.00522559926382
ACH-000817,-0.37259433701800004
ACH-000819,-0.153679597231
ACH-000820,0.35118764065700003
ACH-000821,-0.207052415408
ACH-000822,-0.38808398635799995
ACH-000823,-0.156260333629
ACH-000824,-0.283918013788
ACH-000827,-0.100783194333
ACH-000829,-0.120202638981
ACH-000831,-0.18783459707199998
ACH-000832,-0.190763643924
ACH-000833,0.15763982068
ACH-000834,-0.16205750445999997
ACH-000835,-0.130569495036
ACH-000836,-0.247749428419
ACH-000837,-0.26869361927900004
ACH-000838,-0.431907595274
ACH-000839,-0.433925775166
ACH-000840,0.0582976280353
ACH-000841,-0.0970771447658
ACH-000843,-0.20038293980799998
ACH-000846,-0.29256086086800004
ACH-000847,-0.0457587036759
ACH-000848,-0.43831734599399996
ACH-000849,-0.10899336164000001
ACH-000851,-0.370530504076
ACH-000855,-0.0912851946253
ACH-000856,-0.174425901349
ACH-000858,-0.179121769367
ACH-000859,-0.429004792924
ACH-000861,-0.320226637252
ACH-000862,-0.0028225917225999995
ACH-000865,-0.155298265859
ACH-000866,-0.0930842352826
ACH-000867,-0.0787772710373
ACH-000869,-0.211616688946
ACH-000872,-0.15891511361400001
ACH-000873,-0.089541305553
ACH-000876,0.0722494486722
ACH-000878,-0.012245277288
ACH-000880,-0.350878542672
ACH-000881,-0.218466863351
ACH-000882,-0.135343173761
ACH-000884,0.00148987696539
ACH-000885,-0.188957635574
ACH-000887,-0.14100246534900002
ACH-000888,0.022537879168500002
ACH-000889,-0.321361694521
ACH-000890,-0.209212768576
ACH-000896,-0.199645266998
ACH-000898,-0.17096271468600002
ACH-000900,-0.28312962814599996
ACH-000901,0.015107422142700002
ACH-000905,-0.20083410544
ACH-000906,-0.037602624538
ACH-000907,-0.428963819611
ACH-000910,-0.023033348116
ACH-000911,-0.0772964295689
ACH-000912,-0.268823424336
ACH-000913,-0.211434157623
ACH-000915,-0.13052548079600002
ACH-000916,0.0186572567185
ACH-000917,-0.503579144037
ACH-000921,-0.226907850995
ACH-000924,-0.0033072374781299998
ACH-000926,-0.144813173533
ACH-000928,-0.247240608738
ACH-000929,-0.150029635355
ACH-000932,-0.09002109253730001
ACH-000935,-0.24849226568000005
ACH-000936,-0.17176976523899998
ACH-000937,-0.103653899162
ACH-000938,0.0349692723806
ACH-000939,-0.383303495379
ACH-000941,-0.336754934995
ACH-000943,-0.290719613028
ACH-000946,-0.329376285346
ACH-000947,-0.107793063982
ACH-000948,-0.0531617217875
ACH-000950,-0.182234763363
ACH-000953,-0.0982688617677
ACH-000957,-0.36872689625
ACH-000958,-0.270220140724
ACH-000960,0.010391160143
ACH-000963,-0.481741054427
ACH-000968,-0.295423698143
ACH-000969,-0.353339807715
ACH-000973,-0.00305413463849
ACH-000974,-0.168374828054
ACH-000975,-0.12091533423800001
ACH-000976,-0.141601958622
ACH-000978,-0.170413911552
ACH-000980,-0.141652954221
ACH-000984,-0.175614218519
ACH-000986,-0.264191586326
ACH-000988,-0.144809748288
ACH-000993,-0.286425324954
ACH-000994,-0.13298966855
ACH-000996,-0.217221992625
ACH-001001,-0.0718625756615
ACH-001020,-0.22085926694400002
ACH-001028,-0.324218160949
ACH-001031,-0.185662398255
ACH-001038,-0.249758252516
ACH-001048,-0.148774888917
ACH-001050,-0.28618765609499996
ACH-001053,-0.0501627555195
ACH-001054,-0.0611181749847
ACH-001061,-0.246038594325
ACH-001067,-0.179862351232
ACH-001075,0.09616918443260002
ACH-001096,-0.205348075553
ACH-001128,0.0155921732059
ACH-001134,-0.20872694679200002
ACH-001151,-0.153497048067
ACH-001163,-0.0365037117933
ACH-001164,-0.062015321789999994
ACH-001173,-0.08992214561669999
ACH-001183,-0.13499808749000003
ACH-001184,-0.00518451930428
ACH-001190,-0.21356064257
ACH-001192,-0.315282063565
ACH-001193,-0.100600543036
ACH-001196,-0.396781578922
ACH-001197,-0.11420574817700001
ACH-001205,-0.30380205698199997
ACH-001211,-0.34461158027500005
ACH-001212,0.273734700472
ACH-001228,-0.062042788104999996
ACH-001232,-0.19972719232500002
ACH-001239,-0.09012566421019999
ACH-001274,-0.0305286491443
ACH-001275,-0.279901210235
ACH-001277,-0.278641299329
ACH-001278,-0.252634861934
ACH-001280,-0.425484234231
ACH-001283,-0.114406758752
ACH-001289,-0.0532011672616
ACH-001295,-0.0394994511737
ACH-001300,-0.185456143307
ACH-001301,-0.21711579340599998
ACH-001302,-0.35844735215499995
ACH-001303,-0.0806056778465
ACH-001306,-0.0656601656619
ACH-001318,-0.0822135817208
ACH-001322,-0.052429600047
ACH-001328,-0.21946326076499997
ACH-001332,-0.382633121794
ACH-001333,-0.307138291925
ACH-001336,-0.17594503758000002
ACH-001340,-0.07204500111289999
ACH-001346,-0.280184348067
ACH-001353,-0.269939932562
ACH-001354,-0.101233670219
ACH-001367,-0.191815095214
ACH-001368,-0.17090463024099997
ACH-001374,0.170923272779
ACH-001375,-0.31445126623
ACH-001377,-0.156507906625
ACH-001380,-0.257775849082
ACH-001391,-0.40492449651699997
ACH-001407,-0.145526011157
ACH-001408,-0.183467922876
ACH-001413,-0.535056124028
ACH-001430,-0.028551083826500002
ACH-001431,-0.338751712773
ACH-001450,-0.086542488476
ACH-001496,-0.272920281249
ACH-001500,-0.0339077221006
ACH-001521,-0.0343009456942
ACH-001523,-0.18112883467399998
ACH-001532,-0.232940355978
ACH-001536,-0.26178717551999997
ACH-001550,-0.40735790893600005
ACH-001552,-0.160303987917
ACH-001554,-0.260920381887
ACH-001645,-0.0320530007431
ACH-001654,-0.013764838223999999
ACH-001715,-0.10202797097
ACH-001735,-0.10751401184800001
ACH-001736,0.00433801416801
ACH-001737,-0.116243734987
ACH-001740,-0.0868000418033
ACH-001745,-0.25241529888
ACH-001750,-0.176990603264
ACH-001765,-0.229057051748
ACH-001956,-0.17400045865400002
ACH-001957,-0.124991078233
