,IGFLR1 (79713)
ACH-000658,-0.331324801825
ACH-000661,-0.28721177521499996
ACH-000662,-0.128481090891
ACH-000663,-0.244776351285
ACH-000665,-0.166439131634
ACH-000671,-0.08603318525489999
ACH-000673,-0.210373209265
ACH-000676,-0.035543369618000004
ACH-000677,-0.35840574058700003
ACH-000681,-0.291857877736
ACH-000682,-0.282163523169
ACH-000683,-0.258609254411
ACH-000684,0.12237252135700001
ACH-000688,-0.286089277356
ACH-000693,-0.260423248206
ACH-000694,-0.281397412152
ACH-000695,-0.0686726309152
ACH-000696,-0.24804285635200002
ACH-000697,-0.33073410180199997
ACH-000699,-0.408914008908
ACH-000701,-0.277460393263
ACH-000706,-0.24910299959499999
ACH-000711,-0.212298709595
ACH-000713,-0.315563081001
ACH-000714,-0.182486927326
ACH-000718,0.0210577250551
ACH-000720,-0.24804551291700003
ACH-000721,-0.08902088301560002
ACH-000724,-0.5025277824859999
ACH-000725,-0.259724127626
ACH-000732,-0.026562294446299997
ACH-000734,-0.259266273321
ACH-000735,-0.242981088308
ACH-000736,-0.183089142686
ACH-000738,-0.0590815023613
ACH-000746,-0.264593421945
ACH-000747,-0.409996930482
ACH-000748,-0.22023232471700002
ACH-000753,-0.0413980638623
ACH-000756,-0.253096839593
ACH-000757,-0.37089937290799996
ACH-000758,-0.29055996213
ACH-000760,-0.351288768504
ACH-000763,-0.260582053385
ACH-000764,-0.29046243195099997
ACH-000765,-0.24663579995700002
ACH-000766,-0.242153613416
ACH-000767,-0.295445198664
ACH-000768,-0.22672589369399998
ACH-000769,-0.252693543988
ACH-000770,-0.347724892773
ACH-000771,-0.364124656343
ACH-000773,-0.39641178431
ACH-000776,-0.16094629244699998
ACH-000777,-0.20494688190299998
ACH-000778,-0.301157227997
ACH-000781,-0.197575777642
ACH-000782,-0.248654727852
ACH-000783,-0.241266030964
ACH-000784,-0.295247088315
ACH-000785,-0.362002198859
ACH-000787,-0.326592458237
ACH-000788,-0.193350795346
ACH-000791,-0.318948934994
ACH-000792,-0.162871598661
ACH-000794,-0.121659764083
ACH-000796,-0.20756063559000001
ACH-000799,-0.547167509732
ACH-000800,-0.177061702603
ACH-000802,-0.206066956486
ACH-000804,-0.43577412258500003
ACH-000805,-0.190179096078
ACH-000809,-0.06988389259389999
ACH-000810,-0.0215209633611
ACH-000811,-0.208442156232
ACH-000817,-0.263176235377
ACH-000819,-0.376744698515
ACH-000820,-0.12119641668299999
ACH-000821,-0.490863736681
ACH-000822,-0.42565166246799996
ACH-000823,-0.135361727691
ACH-000824,-0.585208152377
ACH-000827,-0.28224750190000003
ACH-000829,-0.161540513288
ACH-000831,-0.5065383695210001
ACH-000832,-0.197916115534
ACH-000833,-0.143889945554
ACH-000834,-0.0617905570075
ACH-000835,-0.296306163953
ACH-000836,-0.227241587333
ACH-000837,-0.233393443849
ACH-000838,-0.39486391905100005
ACH-000839,-0.158951902971
ACH-000840,-0.41246753104199996
ACH-000841,-0.38941352357299996
ACH-000843,-0.14767917030400002
ACH-000846,-0.21487490450399999
ACH-000847,-0.208350977247
ACH-000848,-0.21688949125
ACH-000849,-0.201357119272
ACH-000851,-0.173571456369
ACH-000855,-0.218632679089
ACH-000856,-0.37090526163099996
ACH-000858,-0.399826917888
ACH-000859,-0.0646878079789
ACH-000861,-0.637074183295
ACH-000862,-0.201001319687
ACH-000865,-0.14437063162
ACH-000866,-0.241837355382
ACH-000867,-0.209547425776
ACH-000869,-0.356455630972
ACH-000872,-0.16699115898800002
ACH-000873,-0.267762255543
ACH-000876,-0.0882574077963
ACH-000878,-0.25932793776
ACH-000880,-0.291518417269
ACH-000881,-0.131203545359
ACH-000882,-0.0212524657802
ACH-000884,-0.235736202436
ACH-000885,-0.0770638466819
ACH-000887,-0.19900672221500001
ACH-000888,-0.194817223199
ACH-000889,-0.232139742762
ACH-000890,-0.194714850576
ACH-000896,-0.29220182665800004
ACH-000898,-0.303189553593
ACH-000900,-0.265769933613
ACH-000901,-0.422485674187
ACH-000905,-0.0721883514392
ACH-000906,-0.247920110836
ACH-000907,-0.243534807776
ACH-000910,-0.07197675231
ACH-000911,-0.225648774105
ACH-000912,-0.279544843281
ACH-000913,0.08462366695450001
ACH-000915,-0.211576999699
ACH-000916,-0.5353010495539999
ACH-000917,-0.416556230069
ACH-000921,-0.200816293199
ACH-000924,-0.253332263999
ACH-000926,-0.032682408583299995
ACH-000928,-0.442673733893
ACH-000929,-0.121049377246
ACH-000932,-0.379593074762
ACH-000935,-0.38610434687399997
ACH-000936,-0.415120603817
ACH-000937,-0.151641482638
ACH-000938,-0.2949354457
ACH-000939,-0.407396414172
ACH-000941,-0.39852577365099995
ACH-000943,-0.264434448599
ACH-000946,-0.405312821639
ACH-000947,-0.198453045512
ACH-000948,-0.21763444225
ACH-000950,-0.0692058413183
ACH-000953,-0.23793334599100002
ACH-000957,-0.12498500207699999
ACH-000958,-0.0925532576231
ACH-000960,-0.22705660664900001
ACH-000963,-0.37418662745
ACH-000968,-0.270018051382
ACH-000969,-0.361898795704
ACH-000973,-0.2764556518
ACH-000974,-0.22201157509199998
ACH-000975,-0.107512243477
ACH-000976,-0.23630828924699998
ACH-000978,-0.10616170301899999
ACH-000980,-0.282971243195
ACH-000984,-0.10615895507300001
ACH-000986,-0.219641282469
ACH-000988,-0.138683820249
ACH-000993,-0.286765298255
ACH-000994,-0.216425398589
ACH-000996,-0.196791000944
ACH-001001,-0.18059731548799998
ACH-001020,-0.191237310396
ACH-001028,-0.165193788719
ACH-001031,-0.41697523756399996
ACH-001038,-0.242747171594
ACH-001048,-0.277803671424
ACH-001050,-0.152334872972
ACH-001053,-0.178743547256
ACH-001054,-0.253226748464
ACH-001061,-0.22552891401500003
ACH-001067,-0.327679510111
ACH-001075,-0.309805009441
ACH-001096,-0.156579139081
ACH-001128,-0.5222079262479999
ACH-001134,-0.10734814923000001
ACH-001151,-0.44721159601599997
ACH-001163,-0.305024955436
ACH-001164,0.0744856656553
ACH-001173,-0.425411131805
ACH-001183,-0.42566234117299995
ACH-001184,-0.009483654830879998
ACH-001190,-0.30154655013799997
ACH-001192,-0.109910144583
ACH-001193,-0.391629244561
ACH-001196,-0.0819704671022
ACH-001197,0.023902083434099997
ACH-001205,-0.19590130424000002
ACH-001211,-0.18565790425999998
ACH-001212,-0.259956384484
ACH-001228,-0.343496791144
ACH-001232,-0.176499806779
ACH-001239,0.0294683050489
ACH-001274,-0.36167796078500003
ACH-001275,-0.200095056591
ACH-001277,-0.103706328177
ACH-001278,-0.109029241209
ACH-001280,-0.34757220834200003
ACH-001283,-0.233205057283
ACH-001289,-0.272003477959
ACH-001295,-0.315773317749
ACH-001300,-0.236094297399
ACH-001301,-0.362045309244
ACH-001302,-0.09736712810110001
ACH-001303,-0.23420730684
ACH-001306,-0.155088540366
ACH-001318,-0.15284675724000002
ACH-001322,-0.261289152423
ACH-001328,-0.150919344823
ACH-001332,-0.34472476351
ACH-001333,-0.037540637483300006
ACH-001336,-0.279169033814
ACH-001340,-0.234380344943
ACH-001346,-0.073312855913
ACH-001353,-0.08972358350880001
ACH-001354,-0.139636268625
ACH-001367,0.0926267487319
ACH-001368,-0.197240160202
ACH-001374,-0.64061477305
ACH-001375,-0.14320053469799998
ACH-001377,-0.219356090244
ACH-001380,-0.179242219141
ACH-001391,-0.243219711706
ACH-001407,-0.384266464652
ACH-001408,-0.341790960748
ACH-001413,-0.503259219428
ACH-001430,-0.0703639249525
ACH-001431,-0.163044606117
ACH-001450,-0.070248317183
ACH-001496,-0.239653011094
ACH-001500,-0.308486696371
ACH-001521,-0.198808340302
ACH-001523,-0.22941210141600002
ACH-001532,-0.0443274725227
ACH-001536,-0.161971895686
ACH-001550,-0.398639477027
ACH-001552,-0.0341660474626
ACH-001554,-0.287459532495
ACH-001645,-0.32982632545400004
ACH-001654,-0.17809822044799997
ACH-001715,-0.0556431013009
ACH-001735,-0.19898656168499998
ACH-001736,-0.418450145901
ACH-001737,-0.342135941931
ACH-001740,-0.107626405552
ACH-001745,-0.448624518802
ACH-001750,-0.240606822951
ACH-001765,-0.21509546151099998
ACH-001956,-0.22950797048399998
ACH-001957,-0.324566854133
