,S100A11 (6282)
ACH-000414,-0.267417541697
ACH-000415,-0.242426781058
ACH-000416,-0.318026826853
ACH-000420,-0.5504968558810001
ACH-000421,-0.26165669495
ACH-000424,-0.242303566128
ACH-000425,-0.340342286414
ACH-000426,-0.278551012695
ACH-000427,-0.361808405321
ACH-000433,-0.703726945579
ACH-000436,-0.452200608843
ACH-000444,-0.0149988272511
ACH-000445,-0.191980634158
ACH-000448,-0.415314822644
ACH-000450,-0.0893542621948
ACH-000452,-0.288558574387
ACH-000454,-0.276711863886
ACH-000458,-0.198367107071
ACH-000459,0.06819690454630001
ACH-000460,-0.248056117566
ACH-000461,-0.37165112875399997
ACH-000463,-0.278465721162
ACH-000464,-0.42907873069799995
ACH-000466,-0.249077376024
ACH-000467,-0.307616419882
ACH-000468,-0.217033951074
ACH-000469,-0.474537679615
ACH-000470,-0.265562387414
ACH-000471,-0.295884129123
ACH-000472,-0.29022528609299997
ACH-000473,-0.385567238751
ACH-000475,-0.343688245861
ACH-000476,-0.26389077175500003
ACH-000477,-0.389848371766
ACH-000480,-0.46336624800899995
ACH-000481,-0.257814697111
ACH-000483,-0.29091029885999997
ACH-000484,-0.672250328476
ACH-000485,-0.348797557435
ACH-000486,-0.268503014239
ACH-000487,-0.379655985258
ACH-000488,-0.178138543314
ACH-000490,-0.284617450175
ACH-000491,-0.324097094523
ACH-000495,-0.46101055442
ACH-000496,-0.194119237337
ACH-000499,-0.292518580499
ACH-000500,-0.655907810546
ACH-000502,-0.333464302401
ACH-000503,-0.351120567461
ACH-000505,-0.267417688309
ACH-000507,-0.42971953533
ACH-000510,-0.350304547979
ACH-000511,-0.300086542746
ACH-000512,0.014232175992000001
ACH-000516,-0.318118053813
ACH-000517,-0.328398501017
ACH-000518,-0.350455625282
ACH-000520,-0.191762252566
ACH-000521,-0.288891823401
ACH-000522,-0.270537708025
ACH-000524,-0.281894842394
ACH-000527,-0.235517157177
ACH-000528,-0.254633089951
ACH-000537,-0.303507496519
ACH-000541,-0.860500474938
ACH-000542,-0.240275180387
ACH-000544,-0.493295899433
ACH-000545,-0.326371715942
ACH-000547,-0.365893758444
ACH-000548,-0.6459353330650001
ACH-000549,-0.433816719883
ACH-000550,-0.308648845459
ACH-000552,-0.398429410498
ACH-000556,-0.349045022645
ACH-000557,-0.389388584573
ACH-000570,-0.216767817394
ACH-000571,-0.506153424477
ACH-000573,-0.26160397564800003
ACH-000576,-0.467054553803
ACH-000580,-0.279437945664
ACH-000584,-0.24275014688000002
ACH-000585,-0.356127848764
ACH-000588,-0.37547308031300003
ACH-000589,-0.268747079648
ACH-000591,-0.162058901711
ACH-000593,-0.404693436452
ACH-000600,-0.601733366228
ACH-000601,-0.28612285834600004
ACH-000604,-0.22348740085700003
ACH-000605,-0.40841822861999993
ACH-000606,-0.332814318427
ACH-000608,-0.582760295022
ACH-000614,-0.322164258292
ACH-000616,-0.183586935875
ACH-000618,-0.299240119244
ACH-000619,-0.561065272564
ACH-000620,-0.246895818983
ACH-000621,-0.303093908106
ACH-000622,-0.41762450869
ACH-000623,-0.26856594917800003
ACH-000624,-0.286284593917
ACH-000627,-0.20484225657000002
ACH-000630,-0.338099390479
ACH-000632,-0.34849409404799997
ACH-000633,-0.343941765947
ACH-000637,-0.214849410973
ACH-000638,-0.245718412817
ACH-000646,-0.14476054829399998
ACH-000647,-0.314231407791
ACH-000648,-0.49000003449699997
ACH-000649,-0.302829974565
ACH-000651,-0.161400403724
ACH-000652,-0.08273918586019999
ACH-000653,-0.38681208304700004
ACH-000657,-0.302002856414
ACH-000658,-0.622344946891
ACH-000661,-0.310250613746
ACH-000662,0.0789092015507
ACH-000663,-0.19753740045499998
ACH-000665,-0.549371268729
ACH-000671,-0.429479548759
ACH-000673,-0.43600739103200004
ACH-000676,-0.190867637941
ACH-000677,-0.330889534627
ACH-000681,-0.176060647893
ACH-000682,-0.45404574834600003
ACH-000683,-0.341104089248
ACH-000684,-0.44253166732500004
ACH-000688,-0.19950968063900001
ACH-000693,-0.263069024468
ACH-000694,-0.296003931148
ACH-000695,-0.07157633690060002
ACH-000696,-0.414344308168
ACH-000697,-0.326560854729
ACH-000699,-0.423899108579
ACH-000701,-0.19286152459699998
ACH-000706,-0.286889179414
ACH-000711,-0.418861502803
ACH-000713,-0.6090343504569999
ACH-000714,-0.496669190732
ACH-000718,-0.282126537931
ACH-000720,-0.275427947793
ACH-000721,-0.384645416093
ACH-000724,-0.193089247616
ACH-000725,-0.294496364232
ACH-000732,-0.19627231720199997
ACH-000734,-0.419751642617
ACH-000735,-0.47987553201000005
ACH-000736,-0.300088855533
ACH-000738,-0.296626650722
ACH-000746,-0.22147413778099997
ACH-000747,-0.531870445422
ACH-000748,-0.29248896033599997
ACH-000753,-0.43033810663500005
ACH-000756,-0.238245487771
ACH-000757,-0.255451580064
ACH-000758,-0.222042436879
ACH-000760,-0.338475220664
ACH-000763,-0.294047632528
ACH-000764,-0.325873032472
ACH-000765,-0.199561157913
ACH-000766,-0.242829119991
ACH-000767,-0.532944523201
ACH-000768,-0.39102376193800004
ACH-000769,-0.40624313185500005
ACH-000770,-0.341142808125
ACH-000771,-0.332618845921
ACH-000773,-0.411095837789
ACH-000776,-0.470109003196
ACH-000777,-0.524230650115
ACH-000778,-0.0720866625776
ACH-000781,-0.25287107245900003
ACH-000782,-0.21038892986299998
ACH-000783,-0.528755280589
ACH-000784,-0.262533126161
ACH-000785,-0.558333879304
ACH-000787,-0.516852433274
ACH-000788,-0.402139603018
ACH-000791,-0.360140311184
ACH-000792,-0.462642308755
ACH-000794,-0.38991936439999997
ACH-000796,-0.23563867511199998
ACH-000799,-0.557360774031
ACH-000800,-0.586835941692
ACH-000802,-0.265198322155
ACH-000804,-0.36585428669799996
ACH-000805,-0.470964663589
ACH-000809,-0.327268861537
ACH-000810,-0.0716031510752
ACH-000811,-0.393838765081
ACH-000817,-0.407090553289
ACH-000819,-0.188571293524
ACH-000820,-0.39103180630400003
ACH-000821,-0.227135616894
ACH-000822,-0.48033164579899995
ACH-000823,-0.257861253899
ACH-000824,-0.693245477623
ACH-000827,-0.254489153465
ACH-000829,-0.137396567468
ACH-000831,-0.321466524162
ACH-000832,-0.528043092452
ACH-000833,-0.14083126217800002
ACH-000834,-0.220141452519
ACH-000835,-0.17381306500100002
ACH-000836,-0.234570581423
ACH-000837,-0.12598303822100002
ACH-000838,-0.606565218473
ACH-000839,-0.24638077070099998
ACH-000840,-0.677108815144
ACH-000841,-0.367779919299
ACH-000843,-0.442493337431
ACH-000846,-0.25679063106100003
ACH-000847,-0.40564139392899995
ACH-000848,-0.275001581611
ACH-000849,-0.235573119995
ACH-000851,-0.174652917432
ACH-000855,-0.221715755814
ACH-000856,-0.16324423644400002
ACH-000858,-0.133971859851
ACH-000859,-0.577890259312
ACH-000861,-0.116353492055
ACH-000862,-0.35192705620399994
ACH-000865,-0.207676783251
ACH-000866,-0.290068456134
ACH-000867,-0.215073775728
ACH-000869,-0.321867450269
ACH-000872,-0.252730907386
ACH-000873,-0.152331994851
ACH-000876,-0.044437571003099995
ACH-000878,-0.12973280262
ACH-000880,-0.292784735966
ACH-000881,-0.265726200527
ACH-000882,-0.16572363209000002
ACH-000884,-0.276497379193
ACH-000885,-0.18183942505999998
ACH-000887,-0.30100834757899997
ACH-000888,-0.39792915339400003
ACH-000889,-0.457354455738
ACH-000890,-0.38252749394
ACH-000896,-0.35485779713
ACH-000898,-0.5144061075190001
ACH-000900,-0.7224460885680001
ACH-000901,-0.31997789534000004
ACH-000905,-0.451702869681
ACH-000906,-0.447622179792
ACH-000907,-0.405708209807
ACH-000910,-0.39511964986299997
ACH-000911,-0.268993383781
ACH-000912,-0.277486222196
ACH-000913,-0.260504421562
ACH-000915,-0.159480854398
ACH-000916,-0.22510018883400001
ACH-000917,-0.407877837016
ACH-000921,-0.50969568025
ACH-000924,-0.366641218477
ACH-000926,-0.368695528142
ACH-000928,-0.220549682806
ACH-000929,-0.262382560333
ACH-000932,-0.34605835138400004
ACH-000935,-0.175344850753
ACH-000936,-0.18752139587900002
ACH-000937,-0.455801216991
ACH-000938,-0.691532490886
ACH-000939,-0.43129520051299997
ACH-000941,-0.257784568198
ACH-000943,-0.415492346976
ACH-000946,-0.32063543153
ACH-000947,-0.35897445823799995
ACH-000948,-0.42060007886
ACH-000950,-0.33904734782799995
ACH-000953,-0.447360080256
ACH-000957,-0.167401288536
ACH-000958,-0.174544146115
ACH-000960,-0.415769090058
ACH-000963,-0.6206458526049999
ACH-000968,-0.16104170914899998
ACH-000969,-0.343687055944
ACH-000973,-0.382777135048
ACH-000974,-0.142422000661
ACH-000975,-0.41535097748800004
ACH-000976,-0.281450955645
ACH-000978,-0.35051099313600004
ACH-000980,-0.257092545079
ACH-000984,-0.27870954882
ACH-000986,-0.38029033996399997
ACH-000988,-0.210035974065
ACH-000993,0.006608332523779999
ACH-000994,-0.43476332856100003
ACH-000996,-0.14913983187000002
ACH-001001,-0.541586180026
ACH-001020,-0.380668764903
ACH-001028,-0.26681534344999996
ACH-001031,-0.27774519850400003
ACH-001038,-0.2413514519
ACH-001048,-0.314215135717
ACH-001050,-0.343416131507
ACH-001053,-0.104387013538
ACH-001054,-0.399691333299
ACH-001061,-0.240863457594
ACH-001067,-0.470884522804
ACH-001075,-0.399249078256
ACH-001096,-0.255672120534
ACH-001128,-0.297062760264
ACH-001134,-0.152122158638
ACH-001151,-0.385891360467
ACH-001163,-0.651879815962
ACH-001164,-0.242075557821
ACH-001173,-0.253051556444
ACH-001183,-0.324408142994
ACH-001184,-0.015000528246299999
ACH-001190,-0.329699448276
ACH-001192,-0.625662125792
ACH-001193,-0.09978013679739998
ACH-001196,-0.425461806407
ACH-001197,-0.312283886282
ACH-001205,-0.291911150154
ACH-001211,-0.46444751071
ACH-001212,-0.208435238018
ACH-001228,-0.293602350651
ACH-001232,-0.512352795208
ACH-001239,-0.379902313574
ACH-001274,-0.314551819963
ACH-001275,-0.484355716131
ACH-001277,-0.64397068614
ACH-001278,-0.372179846603
ACH-001280,-0.7825075211560001
ACH-001283,-0.165573247248
ACH-001289,-0.305247690075
ACH-001295,-0.32847200066599996
ACH-001300,-0.315113716765
ACH-001301,-0.42271399699199996
ACH-001302,-0.336855847961
ACH-001303,-0.321290626143
ACH-001306,-0.5401837161399999
ACH-001318,-0.385088381702
ACH-001322,0.045532922716
ACH-001328,-0.43729389906800004
ACH-001332,-0.5961561082460001
ACH-001333,-0.062300020558400004
ACH-001336,-0.39153900710699996
ACH-001340,-0.42248619574
ACH-001346,-0.31233248178
ACH-001353,-0.312292487278
ACH-001354,-0.353097647267
ACH-001367,-0.454968865208
ACH-001368,-0.293371582825
ACH-001374,-0.8019690263889999
ACH-001375,-0.439182704485
ACH-001377,-0.358929353548
ACH-001380,-0.29711842544
ACH-001391,-0.333051364488
ACH-001407,-0.313102337124
ACH-001408,-0.331048706705
ACH-001413,-0.450740699147
ACH-001430,-0.651358581563
ACH-001431,-0.192742737944
ACH-001450,-0.40672901669699996
ACH-001496,-0.327043599191
ACH-001500,-0.249644127559
ACH-001521,-0.313463464831
ACH-001523,-0.6417885257329999
ACH-001532,-0.464694215454
ACH-001536,-0.364938414988
ACH-001550,-0.241756020193
ACH-001552,-0.34129623058200004
ACH-001554,-0.351420336348
ACH-001645,-0.285370704143
ACH-001654,-0.377898880779
ACH-001715,-0.27848887134100003
ACH-001735,-0.415487151051
ACH-001736,-0.396274668812
ACH-001737,-0.432645763327
ACH-001740,-0.333844508471
ACH-001745,-0.12070307319
ACH-001750,-0.388251688122
ACH-001765,-0.444995365589
ACH-001956,-0.329417088053
ACH-001957,-0.5278643754600001
