,ENTHD2 (146705)
ACH-000865,-0.567448871461
ACH-000866,-0.442566553728
ACH-000867,-0.496700117548
ACH-000869,-0.487711445768
ACH-000872,-0.313921293025
ACH-000873,-0.241193581747
ACH-000876,-0.392552648763
ACH-000878,-0.35387836727899996
ACH-000880,-0.645406754405
ACH-000881,-0.45078206641199997
ACH-000882,-0.571676080899
ACH-000884,-0.347022926896
ACH-000885,-0.248232498027
ACH-000887,-0.451236035658
ACH-000888,-0.497923017564
ACH-000889,-0.404983608151
ACH-000890,-0.258662918309
ACH-000896,-0.5037716916489999
ACH-000898,-0.461709420744
ACH-000900,-0.605691983991
ACH-000901,-0.39527236255099996
ACH-000905,-0.392936268701
ACH-000906,-0.35399645036300004
ACH-000907,-0.42349980067599996
ACH-000910,-0.773286646694
ACH-000911,-0.262545064251
ACH-000912,-0.529677689503
ACH-000913,-0.477975990977
ACH-000915,-0.44741474667400005
ACH-000916,-1.1235268441600001
ACH-000917,-0.379939745272
ACH-000921,-0.627281204843
ACH-000924,-0.416278397216
ACH-000926,-0.61252848974
ACH-000928,-0.42674394688600004
ACH-000929,-0.437390053626
ACH-000932,-0.413243981797
ACH-000935,-0.417096597258
ACH-000936,-0.39564437111699996
ACH-000937,-0.555425865802
ACH-000938,-0.25509459365
ACH-000939,-0.29608457987
ACH-000941,-0.389367723692
ACH-000943,-0.41661691039899995
ACH-000946,-0.487731373684
ACH-000947,-0.310987840299
ACH-000948,-0.497280748531
ACH-000950,-0.388885463091
ACH-000953,-0.588963995309
ACH-000957,-0.321480055993
ACH-000958,-0.510178532404
ACH-000960,-0.48312747684699997
ACH-000963,-0.7118164294220001
ACH-000968,-0.451022154692
ACH-000969,-0.26425893964499997
ACH-000973,-0.533836280304
ACH-000974,-0.39484493337
ACH-000975,-0.299497766276
ACH-000976,-0.48094262365
ACH-000978,-0.0404025392906
ACH-000980,-0.46762982418899995
ACH-000984,-0.26300123423099997
ACH-000986,-0.447705435875
ACH-000988,-0.470538466442
ACH-000993,-0.659039553794
ACH-000994,-0.47768215011799997
ACH-000996,-0.301552219138
ACH-001001,-0.521590477161
ACH-001020,-0.524436070035
ACH-001028,-0.38750027584200003
ACH-001031,-0.240999962902
ACH-001038,-0.447383353516
ACH-001048,-0.462218746494
ACH-001050,-0.482515403151
ACH-001053,-0.414273541298
ACH-001054,-0.53627382338
ACH-001061,-0.359498669847
ACH-001067,-0.617919211757
ACH-001075,-0.312620943682
ACH-001096,-0.7488659748350001
ACH-001128,-0.240298050328
ACH-001134,-0.542890735184
ACH-001151,-0.268271927947
ACH-001163,-0.486998070566
ACH-001164,-0.489171874165
ACH-001173,-0.44785489768299996
ACH-001183,-0.41887531016400004
ACH-001184,-0.574851266632
ACH-001190,-0.282776583768
ACH-001192,-0.6313352542149999
ACH-001193,-0.316325970143
ACH-001196,-0.490266678552
ACH-001197,-0.5762602694
ACH-001205,-0.413368696348
ACH-001211,-0.38848974730400004
ACH-001212,-0.328152074348
ACH-001228,-0.488889829969
ACH-001232,-0.5730262442440001
ACH-001239,-0.7196259781479999
ACH-001274,-0.470918143562
ACH-001275,-0.561976300517
ACH-001277,-0.44833680902500006
ACH-001278,-0.52021748677
ACH-001280,-0.539749455669
ACH-001283,-0.5171482537919999
ACH-001289,-0.458945523125
ACH-001295,-0.47701430517899995
ACH-001300,-0.39723709211400005
ACH-001301,-0.601545144593
ACH-001302,-0.531657748284
ACH-001303,-0.700428737855
ACH-001306,-0.338299990453
ACH-001318,-0.546135161576
ACH-001322,-0.421969002596
ACH-001328,-0.488418599496
ACH-001332,-0.6936137121889999
ACH-001333,-0.177772772478
ACH-001336,-0.441917439141
ACH-001340,-0.517697380246
ACH-001346,-0.40915135980800005
ACH-001353,-0.699739051761
ACH-001354,-0.540938821184
ACH-001367,-0.6772883287420001
ACH-001368,-0.5612131699790001
ACH-001374,-0.286018033909
ACH-001375,-0.639689687961
ACH-001377,-0.416974630254
ACH-001380,-0.49349476656999997
ACH-001391,-0.620948597537
ACH-001407,-0.423845984953
ACH-001408,-0.400089308949
ACH-001413,-0.38907148861699997
ACH-001430,-0.411414869838
ACH-001431,-0.491191412861
ACH-001450,-0.393986031445
ACH-001496,-0.376728955442
ACH-001500,-0.572224406138
ACH-001521,-0.567998688665
ACH-001523,-0.468300949389
ACH-001532,-0.539119802654
ACH-001536,-0.681241170308
ACH-001550,-0.47116811259499997
ACH-001552,-0.566430816656
ACH-001554,-0.326214898442
ACH-001645,-0.632841602598
ACH-001654,-0.661597039139
ACH-001715,-0.5810934857710001
ACH-001735,-0.469785944023
ACH-001736,-0.645768654089
ACH-001737,-0.398876598241
ACH-001740,-0.423800197904
ACH-001745,-0.431830892271
ACH-001750,-0.656291329893
ACH-001765,-0.587462215933
ACH-001956,-0.4041155339
ACH-001957,-0.621714721468
