,HEXIM2 (124790)
ACH-000804,-0.323149391248
ACH-000805,-0.171528230284
ACH-000809,-0.121786334858
ACH-000810,-0.105475097445
ACH-000811,-0.259258262492
ACH-000817,-0.302231523993
ACH-000819,-0.205319647526
ACH-000820,-0.252055465174
ACH-000821,-0.44327542869099995
ACH-000822,-0.18903061355700002
ACH-000823,-0.151392662229
ACH-000824,-0.318209502541
ACH-000827,-0.181437068825
ACH-000829,-0.194649731104
ACH-000831,-0.132666458961
ACH-000832,-0.316102589628
ACH-000833,-0.405410548323
ACH-000834,-0.06999665572410001
ACH-000835,-0.143377708404
ACH-000836,-0.12280963559000001
ACH-000837,-0.241269824489
ACH-000838,-0.1871892297
ACH-000839,-0.267334949278
ACH-000840,-0.295123094677
ACH-000841,-0.236279042812
ACH-000843,-0.188272351862
ACH-000846,-0.24555282392799999
ACH-000847,-0.1973744953
ACH-000848,-0.17612773223499997
ACH-000849,-0.200636488369
ACH-000851,-0.057094268440699994
ACH-000855,-0.0587279816067
ACH-000856,-0.221556562181
ACH-000858,-0.293099255467
ACH-000859,-0.49367762779200003
ACH-000861,-0.18582660800700002
ACH-000862,-0.0449426185067
ACH-000865,-0.24775569923000001
ACH-000866,-0.09949718554189999
ACH-000867,-0.20242355368599999
ACH-000869,-0.0628495034566
ACH-000872,-0.177283736104
ACH-000873,-0.237735979298
ACH-000876,-0.237103612957
ACH-000878,-0.226852953477
ACH-000880,-0.25847236988
ACH-000881,-0.0408373519617
ACH-000882,-0.0384515943424
ACH-000884,-0.219615896571
ACH-000885,-0.30758487798
ACH-000887,-0.269381931973
ACH-000888,-0.143463581094
ACH-000889,-0.207759040451
ACH-000890,-0.119935622336
ACH-000896,-0.137751830561
ACH-000898,0.03054887078
ACH-000900,-0.220760799846
ACH-000901,-0.426579728314
ACH-000905,-0.17190007838799998
ACH-000906,-0.271558435326
ACH-000907,-0.0276780423837
ACH-000910,-0.06405668711130001
ACH-000911,-0.301897859861
ACH-000912,-0.21965433273600002
ACH-000913,-0.26612323819600003
ACH-000915,0.06505123289340001
ACH-000916,-0.219369032794
ACH-000917,-0.383107111967
ACH-000921,-0.206122066933
ACH-000924,-0.24797553544700002
ACH-000926,-0.0354631033915
ACH-000928,-0.0604966100398
ACH-000929,0.0353264937293
ACH-000932,-0.226185554881
ACH-000935,-0.456374085813
ACH-000936,-0.11709384804800001
ACH-000937,-0.194807438102
ACH-000938,-0.12399033167300001
ACH-000939,-0.15466314507099999
ACH-000941,-0.158160752017
ACH-000943,-0.257031053655
ACH-000946,-0.281818772416
ACH-000947,-0.249557238913
ACH-000948,-0.126362821219
ACH-000950,-0.41772526106799995
ACH-000953,-0.306302310594
ACH-000957,0.058414681154199996
ACH-000958,-0.22132007443399998
ACH-000960,-0.17230752254099999
ACH-000963,-0.211048005286
ACH-000968,-0.0502321406325
ACH-000969,-0.442638538551
ACH-000973,-0.2547377111
ACH-000974,-0.241716178959
ACH-000975,-0.206926506541
ACH-000976,-0.280827542385
ACH-000978,-0.127426797786
ACH-000980,-0.18816852741
ACH-000984,-0.211191022309
ACH-000986,-0.289763019811
ACH-000988,-0.10998749827099999
ACH-000993,-0.367344693007
ACH-000994,-0.201157828672
ACH-000996,-0.119695249225
ACH-001001,-0.128380664009
ACH-001020,-0.317240052086
ACH-001028,-0.165151600094
ACH-001031,-0.277372136878
ACH-001038,-0.212506789339
ACH-001048,-0.208348090959
ACH-001050,-0.292675832252
ACH-001053,-0.270048940077
ACH-001054,-0.37357149285999997
ACH-001061,-0.19890208480000002
ACH-001067,-0.258178061747
ACH-001075,-0.23914735515399999
ACH-001096,-0.219034906173
ACH-001128,-0.08686203314680001
ACH-001134,-0.138482566072
ACH-001151,-0.24124592196400002
ACH-001163,-0.36461565152
ACH-001164,-0.180682031883
ACH-001173,-0.199502982159
ACH-001183,-0.124114851126
ACH-001184,-0.226604315232
ACH-001190,-0.21220540544799998
ACH-001192,-0.32782733762
ACH-001193,0.04884120157480001
ACH-001196,-0.17135213528999999
ACH-001197,-0.70664121896
ACH-001205,-0.156058932763
ACH-001211,-0.14143127189899998
ACH-001212,-0.142418697023
ACH-001228,-0.316394930188
ACH-001232,-0.266455003745
ACH-001239,-0.0830178288478
ACH-001274,-0.06441290402080001
ACH-001275,-0.035363578684
ACH-001277,-0.12922052569700002
ACH-001278,0.0126031181976
ACH-001280,-0.108636187063
ACH-001283,-0.197356731102
ACH-001289,-0.15503774247500002
ACH-001295,-0.108564668099
ACH-001300,-0.49111707210699995
ACH-001301,-0.5540923841300001
ACH-001302,-0.429247183619
ACH-001303,-0.215973874468
ACH-001306,-0.183502037361
ACH-001318,-0.361317771778
ACH-001322,-0.27383577003000004
ACH-001328,-0.297810337489
ACH-001332,0.12142475934699999
ACH-001333,-0.227069089467
ACH-001336,-0.165306640407
ACH-001340,-0.154316419441
ACH-001346,-0.210163271224
ACH-001353,-0.202614903033
ACH-001354,-0.182459311343
ACH-001367,-0.0162254898287
ACH-001368,-0.398788084478
ACH-001374,-0.497448665994
ACH-001375,-0.30210055450199996
ACH-001377,-0.37322652331699996
ACH-001380,-0.23673943115899998
ACH-001391,-0.102630852748
ACH-001407,-0.151076430417
ACH-001408,-0.40447797659999996
ACH-001413,-0.26610420743
ACH-001430,-0.10179687226600001
ACH-001431,-0.446925208821
ACH-001450,-0.18882917710299998
ACH-001496,-0.07394017056010001
ACH-001500,-0.20433612715399999
ACH-001521,-0.276066797874
ACH-001523,-0.25050726890700004
ACH-001532,-0.00246623920488
ACH-001536,-0.157971387223
ACH-001550,-0.0710108235019
ACH-001552,-0.183862851595
ACH-001554,-0.08500411588659999
ACH-001645,-0.171130189068
ACH-001654,-0.283211327866
ACH-001715,-0.289364078698
ACH-001735,-0.259785082645
ACH-001736,-0.363145630668
ACH-001737,-0.390926673869
ACH-001740,-0.0719505300186
ACH-001745,-0.10917831824100001
ACH-001750,-0.115293915467
ACH-001765,-0.226774637562
ACH-001956,-0.276058731921
ACH-001957,-0.19128906282000002
