,RPTN (126638)
ACH-000646,0.330875081078
ACH-000647,0.282744285649
ACH-000648,0.29554491787500003
ACH-000649,0.274202754337
ACH-000651,0.22998619993900002
ACH-000652,0.168365946332
ACH-000653,0.24915069222199998
ACH-000657,0.22659466620000002
ACH-000658,0.288532216662
ACH-000661,0.29146732032
ACH-000662,0.36177057233300003
ACH-000663,0.40082713075099996
ACH-000665,0.286360488455
ACH-000671,0.269871945217
ACH-000673,0.186503197456
ACH-000676,0.157445973085
ACH-000677,0.24578886049600002
ACH-000681,0.25982055085
ACH-000682,0.18595791054400002
ACH-000683,0.112288706476
ACH-000684,0.348067690885
ACH-000688,0.374101284089
ACH-000693,0.288337515682
ACH-000694,0.267852541585
ACH-000695,0.57940153699
ACH-000696,0.206297030511
ACH-000697,0.242886324286
ACH-000699,0.34089255195600004
ACH-000701,0.113108910811
ACH-000706,0.339978246118
ACH-000711,0.256210535128
ACH-000713,0.28808255115
ACH-000714,0.337449787747
ACH-000718,0.339808660971
ACH-000720,0.31873384084
ACH-000721,0.236416604832
ACH-000724,0.157957685945
ACH-000725,0.109059882904
ACH-000732,0.227458563285
ACH-000734,0.324365705223
ACH-000735,0.124412736723
ACH-000736,0.27344205656
ACH-000738,0.354181990075
ACH-000746,0.0801602987568
ACH-000747,0.20675616484099998
ACH-000748,0.283491156026
ACH-000753,0.292768674494
ACH-000756,0.283874106447
ACH-000757,0.054927047479
ACH-000758,0.162628164165
ACH-000760,0.0642638001352
ACH-000763,0.346497567527
ACH-000764,0.410132603064
ACH-000765,0.180971212071
ACH-000766,0.173071799387
ACH-000767,-0.0191669802647
ACH-000768,0.333917942117
ACH-000769,0.0644284117328
ACH-000770,0.32498350108699997
ACH-000771,0.213316910266
ACH-000773,0.39641523037
ACH-000776,0.39986587950900004
ACH-000777,0.261820621264
ACH-000778,0.377573369043
ACH-000781,0.273003864391
ACH-000782,0.340499113906
ACH-000783,0.252024079757
ACH-000784,0.257924770812
ACH-000785,0.0563649529043
ACH-000787,0.17887575932799998
ACH-000788,0.330589554841
ACH-000791,0.097295648412
ACH-000792,0.39612615787600003
ACH-000794,0.248009212316
ACH-000796,0.304153470523
ACH-000799,0.327129398001
ACH-000800,0.266970847698
ACH-000802,0.288027798314
ACH-000804,0.18712518260000002
ACH-000805,0.035274973038
ACH-000809,0.345006180514
ACH-000810,0.223148049919
ACH-000811,0.173697666512
ACH-000817,0.299144727376
ACH-000819,0.288212597307
ACH-000820,0.6343221139490001
ACH-000821,0.477638970024
ACH-000822,0.40659286634
ACH-000823,0.219945158134
ACH-000824,0.28911488598
ACH-000827,0.311394273805
ACH-000829,0.49023538312700005
ACH-000831,0.352464241029
ACH-000832,0.19792593580499998
ACH-000833,0.412392419953
ACH-000834,0.247206753037
ACH-000835,0.36213014327799997
ACH-000836,0.18160926128199997
ACH-000837,0.0971644136502
ACH-000838,0.23166699954599998
ACH-000839,0.44114446664800006
ACH-000840,0.218381906258
ACH-000841,0.152926524078
ACH-000843,0.24844712144099998
ACH-000846,0.1135124398
ACH-000847,0.31315179714
ACH-000848,0.237357378532
ACH-000849,0.26386603898
ACH-000851,0.319648582605
ACH-000855,0.18842770515299997
ACH-000856,0.260001398908
ACH-000858,0.221940987608
ACH-000859,0.24714024073899998
ACH-000861,0.20517830285100003
ACH-000862,0.307907654078
ACH-000865,0.248537564461
ACH-000866,0.224515218389
ACH-000867,0.25911933644499996
ACH-000869,-0.0409324265467
ACH-000872,0.326476172417
ACH-000873,0.272710357395
ACH-000876,0.25604206773000004
ACH-000878,0.6806052271680001
ACH-000880,0.171163148908
ACH-000881,0.34253758802199996
ACH-000882,0.15960196558
ACH-000884,0.22958353255
ACH-000885,0.124178077498
ACH-000887,0.225576894003
ACH-000888,0.376530691619
ACH-000889,0.38574117949600006
ACH-000890,0.205427524203
ACH-000896,0.27287559729899996
ACH-000898,0.332574489828
ACH-000900,0.149756145491
ACH-000901,0.260160454706
ACH-000905,0.216099192337
ACH-000906,0.339530987198
ACH-000907,0.35738674132200005
ACH-000910,0.256084805874
ACH-000911,0.240836506096
ACH-000912,0.30222375272199997
ACH-000913,0.238698366128
ACH-000915,0.334560776087
ACH-000916,0.101778987895
ACH-000917,0.265550932613
ACH-000921,0.312002487125
ACH-000924,0.333863831228
ACH-000926,0.392007346304
ACH-000928,0.0382757353197
ACH-000929,0.268597468177
ACH-000932,0.40303116318300003
ACH-000935,0.273626129738
ACH-000936,0.159699795764
ACH-000937,0.402016069503
ACH-000938,0.400209799537
ACH-000939,0.0806566670391
ACH-000941,0.24674378805
ACH-000943,0.20796073939399998
ACH-000946,0.30205612548099997
ACH-000947,0.206847373966
ACH-000948,0.192086542901
ACH-000950,0.175674104052
ACH-000953,0.406860154979
ACH-000957,0.315825423539
ACH-000958,0.339547471293
ACH-000960,0.34324669970399996
ACH-000963,0.17066571315600002
ACH-000968,0.235398873367
ACH-000969,0.185688824993
ACH-000973,0.23922418818799998
ACH-000974,0.155326355975
ACH-000975,0.216356249964
ACH-000976,0.265546138675
ACH-000978,0.329176937685
ACH-000980,0.3253021205
ACH-000984,0.10103549812899999
ACH-000986,0.25378042974
ACH-000988,0.351588810368
ACH-000993,0.294554582421
ACH-000994,0.19574117454999998
ACH-000996,0.189839808197
ACH-001001,0.308419659476
ACH-001020,0.0
ACH-001028,0.288793387126
ACH-001031,0.413546777978
ACH-001038,0.330862797521
ACH-001048,0.242341809214
ACH-001050,0.216148340356
ACH-001053,0.25459045068
ACH-001054,0.4175230078
ACH-001061,0.247392795071
ACH-001067,0.318185122447
ACH-001075,0.302703709968
ACH-001096,0.226047369254
ACH-001128,0.201590368776
ACH-001134,0.362650462006
ACH-001151,0.27127759670699997
ACH-001163,0.0640367643587
ACH-001164,0.15903844439
ACH-001173,0.348362076865
ACH-001183,0.145646027095
ACH-001184,0.37838881899099996
ACH-001190,0.104483344919
ACH-001192,0.298067259188
ACH-001193,0.488598649489
ACH-001196,0.106858416672
ACH-001197,0.24945519049000003
ACH-001205,-0.0597441223383
ACH-001211,0.393804962857
ACH-001212,0.282807089315
ACH-001228,0.22056314085200002
ACH-001232,0.26715677447700004
ACH-001239,0.325467160403
ACH-001274,0.218392530814
ACH-001275,0.355776501608
ACH-001277,0.144953742393
ACH-001278,0.484754073033
ACH-001280,0.46329442883599997
ACH-001283,0.429613281017
ACH-001289,0.27925739953
ACH-001295,0.284507286642
ACH-001300,0.352551057118
ACH-001301,0.217293574362
ACH-001302,0.551140719937
ACH-001303,0.39917554184199994
ACH-001306,0.340707078373
ACH-001318,0.159325361403
ACH-001322,0.491777713038
ACH-001328,0.253034481442
ACH-001332,0.29347877499200004
ACH-001333,0.32389855883
ACH-001336,0.337666213235
ACH-001340,0.162727186715
ACH-001346,0.217699707774
ACH-001353,0.206777358228
ACH-001354,0.461259682887
ACH-001367,0.37480429855400005
ACH-001368,0.26437592458500003
ACH-001374,0.197052856006
ACH-001375,0.551633048526
ACH-001377,0.225315003957
ACH-001380,0.241527980756
ACH-001391,0.417930533152
ACH-001407,0.268899020687
ACH-001408,0.27453382258299996
ACH-001413,0.27710038704
ACH-001430,0.489568426009
ACH-001431,0.09420454103430001
ACH-001450,0.313037507308
ACH-001496,0.230418586958
ACH-001500,0.149755949708
ACH-001521,0.229213292607
ACH-001523,0.309486945096
ACH-001532,0.266744310988
ACH-001536,0.446645741317
ACH-001550,0.30141684437399996
ACH-001552,0.12841286965
ACH-001554,0.196498293209
ACH-001645,0.18657059240200002
ACH-001654,0.341697090397
ACH-001715,0.369113332227
ACH-001735,0.237201671583
ACH-001736,0.301533467369
ACH-001737,0.625200374129
ACH-001740,0.399000204827
ACH-001745,0.36834342289300004
ACH-001750,0.043687768003400004
ACH-001765,0.34683432329999997
ACH-001956,0.301255716962
ACH-001957,0.315803536465
