,CTDSP2 (10106)
ACH-000274,-0.350515150109
ACH-000277,-0.235600708986
ACH-000278,-0.504765325538
ACH-000279,-0.56477778953
ACH-000280,-0.416386171365
ACH-000281,-0.270473834716
ACH-000288,-0.587644329657
ACH-000291,-0.28383170339499997
ACH-000293,-0.08526375523
ACH-000294,-0.26659298193799996
ACH-000295,-0.0503187126446
ACH-000296,-0.21370339315200002
ACH-000302,-0.18758167987399998
ACH-000304,-0.24256021123399998
ACH-000307,-0.279676817703
ACH-000308,-0.381441139105
ACH-000310,-0.299497583394
ACH-000311,-0.18523719606300001
ACH-000312,-0.196886927412
ACH-000315,-0.36836023137100005
ACH-000316,-0.0903778783428
ACH-000317,-0.317951862525
ACH-000318,-0.36406362476899995
ACH-000319,-0.297033165654
ACH-000320,-0.20551238428500002
ACH-000322,-0.423172140271
ACH-000323,-0.165147966409
ACH-000324,-0.371596220522
ACH-000329,-0.394783826141
ACH-000330,-0.121009666512
ACH-000331,-0.326765634518
ACH-000332,-0.374761598628
ACH-000334,-0.349040414705
ACH-000335,-0.32347305731
ACH-000336,-0.160425744068
ACH-000337,-0.0712430906677
ACH-000339,-0.415171374472
ACH-000341,-0.112512033203
ACH-000348,-0.334919492787
ACH-000350,-0.23674668359200002
ACH-000352,-0.253983611744
ACH-000356,-0.512428128376
ACH-000361,-0.315955151739
ACH-000362,-0.306179303964
ACH-000363,-0.279643521428
ACH-000364,-0.453541521703
ACH-000365,-0.234721400064
ACH-000366,-0.36867482872100005
ACH-000368,-0.5549404846639999
ACH-000374,-0.5350906154689999
ACH-000375,-0.32217396710900004
ACH-000376,-0.36195800759
ACH-000381,-0.0267011528283
ACH-000383,-0.24635240792500002
ACH-000387,-0.194764266903
ACH-000389,-0.19803259209600002
ACH-000390,-0.230540672877
ACH-000393,-0.37386444888899995
ACH-000395,-0.272493316644
ACH-000397,-0.499386146223
ACH-000401,-0.12122999886199999
ACH-000402,-0.301051442773
ACH-000403,-0.5815990922559999
ACH-000404,-0.7148261586929999
ACH-000406,-0.37003006647299996
ACH-000407,-0.21084402392499998
ACH-000408,-0.44518587317599995
ACH-000410,-0.4986124266
ACH-000411,-0.44403039598800004
ACH-000414,-0.296139981009
ACH-000415,-0.116434041418
ACH-000416,-0.392823691456
ACH-000420,-0.424851627736
ACH-000421,-0.176612245556
ACH-000424,-0.520570579985
ACH-000425,-0.584163861556
ACH-000426,0.0307702638315
ACH-000427,-0.599643922294
ACH-000433,-0.339791936646
ACH-000436,-0.303578973288
ACH-000444,-0.23150900314599998
ACH-000445,-0.40844909570200005
ACH-000448,-0.439313885294
ACH-000450,-0.508957575646
ACH-000452,-0.449220760676
ACH-000454,-0.449237253706
ACH-000458,-0.44115369496000006
ACH-000459,-0.443235970121
ACH-000460,-0.311394673703
ACH-000461,-0.329121625784
ACH-000463,-0.44639492257700003
ACH-000464,-0.413250906368
ACH-000466,-0.507102152614
ACH-000467,-0.14700158847
ACH-000468,-0.280350723023
ACH-000469,-0.0880680913531
ACH-000470,-0.16967181212000002
ACH-000471,-0.126379315911
ACH-000472,-0.347422621883
ACH-000473,-0.254899954955
ACH-000475,-0.269232785855
ACH-000476,-0.47721674042900003
ACH-000477,-0.397663606855
ACH-000480,-0.251921964997
ACH-000481,-0.302274052018
ACH-000483,-0.168283004938
ACH-000484,0.019529523671200002
ACH-000485,-0.444429732626
ACH-000486,-0.318477594986
ACH-000487,-0.218906605944
ACH-000488,-0.483612733217
ACH-000490,-0.253812384617
ACH-000491,-0.475619808715
ACH-000495,-0.0396128932633
ACH-000496,-0.681655732967
ACH-000499,-0.127076700372
ACH-000500,-0.883696703364
ACH-000502,-0.235340457025
ACH-000503,-0.1157068106
ACH-000505,-0.17638839939399997
ACH-000507,-0.42555311758000003
ACH-000510,-0.140369435851
ACH-000511,-0.451730880219
ACH-000512,-0.280009020618
ACH-000516,-0.123235292843
ACH-000517,-0.451558579766
ACH-000518,-0.45823303529
ACH-000520,-0.26155095797
ACH-000521,-0.0040863587744
ACH-000522,-0.412981719316
ACH-000524,-0.286940205873
ACH-000527,-0.23499275547200002
ACH-000528,-0.36189432772299995
ACH-000537,-0.177113939886
ACH-000541,0.293871512015
ACH-000542,-0.28964522617
ACH-000544,0.00450744688492
ACH-000545,-0.482158780216
ACH-000547,-0.08004612676419999
ACH-000548,-0.118251953235
ACH-000549,-0.229004952201
ACH-000550,-0.410364145793
ACH-000552,-0.260116164339
ACH-000556,-0.5863467191139999
ACH-000557,-0.386326021315
ACH-000570,-0.232242905566
ACH-000571,-0.142604745402
ACH-000573,-0.274975798849
ACH-000576,-0.46776889801399996
ACH-000580,-0.46274240225100005
ACH-000584,-0.368572466608
ACH-000585,-0.137103607763
ACH-000588,-0.20520165886
ACH-000589,-0.0258711459348
ACH-000591,-0.5480353459130001
ACH-000593,-0.370396630871
ACH-000600,-0.248312519515
ACH-000601,-0.367606389663
ACH-000604,-0.208650725379
ACH-000605,-0.278386273967
ACH-000606,-0.116714409724
ACH-000608,-0.39994739421400005
ACH-000614,-0.565596631157
ACH-000616,-0.617683599296
ACH-000618,-0.379569624133
ACH-000619,-0.426804840384
ACH-000620,-0.27320567868
ACH-000621,-0.263872858445
ACH-000622,-0.161742525156
ACH-000623,-0.48918431013700003
ACH-000624,-0.296346923364
ACH-000627,-0.36683525343699996
ACH-000630,-0.34425482278
ACH-000632,-0.235102069778
ACH-000633,-0.311522026361
ACH-000637,-0.470705636568
ACH-000638,-0.493073579513
ACH-000646,-0.132073289118
ACH-000647,-0.544058575982
ACH-000648,-0.286856963232
ACH-000649,-0.348917073179
ACH-000651,-0.34266388885
ACH-000652,-0.309001802192
ACH-000653,-0.34626101785499996
ACH-000657,-0.305309052849
ACH-000658,-0.458661949146
ACH-000661,-0.377088802768
ACH-000662,-0.34804925741099996
ACH-000663,-0.305729626541
ACH-000665,-0.385869116562
ACH-000671,-0.19664076095400002
ACH-000673,-0.385551370243
ACH-000676,-0.227932784485
ACH-000677,-0.574903030621
ACH-000681,-0.22089836231499999
ACH-000682,-0.36556308679399996
ACH-000683,-0.07289846642789999
ACH-000684,-0.40681789705300003
ACH-000688,-0.446121256919
ACH-000693,-0.183607907344
ACH-000694,-0.46038886728399997
ACH-000695,-0.515548876457
ACH-000696,-0.336564554353
ACH-000697,-0.40837759051899997
ACH-000699,-0.36955893721
ACH-000701,-0.5809974455470001
ACH-000706,-0.155492252689
ACH-000711,-0.271981976563
ACH-000713,0.029364080671200003
ACH-000714,-0.614788580939
ACH-000718,-0.39696140773599997
ACH-000720,-0.21469563085
ACH-000721,-0.33647714198600004
ACH-000724,-0.434521726978
ACH-000725,-0.06311826692599999
ACH-000732,-0.393903730458
ACH-000734,-0.39902688518
ACH-000735,-0.557050689018
ACH-000736,-0.27128310124
ACH-000738,-0.36284205108199996
ACH-000746,-0.37108488564000003
ACH-000747,-0.07062963449569999
ACH-000748,-0.592499595999
ACH-000753,-0.34080857182400004
ACH-000756,-0.357503348031
ACH-000757,-0.264545554959
ACH-000758,-0.24760962629
ACH-000760,-0.309198697346
ACH-000763,-0.11682459975500001
ACH-000764,-0.165377837099
ACH-000765,-0.33950908147200004
ACH-000766,-0.177736763034
ACH-000767,-0.23393882175900002
ACH-000768,-0.166665228965
ACH-000769,-0.33228601983
ACH-000770,-0.450124336902
ACH-000771,-0.224934518937
ACH-000773,-0.49193189838
ACH-000776,-0.372838461758
ACH-000777,-0.309002824362
ACH-000778,-0.15859609542199998
ACH-000781,-0.204416797945
ACH-000782,-0.296535606051
ACH-000783,-0.49858431516199997
ACH-000784,-0.208904463844
ACH-000785,-0.398350013848
ACH-000787,-0.317667446485
ACH-000788,-0.24417144559700002
ACH-000791,-0.15945092076099998
ACH-000792,-0.275785727544
ACH-000794,-0.34155108467100004
ACH-000796,-0.528172013288
ACH-000799,-0.43366289172300004
ACH-000800,-0.27240111026299996
ACH-000802,-0.0558959147982
ACH-000804,-0.244431063411
ACH-000805,-0.307743019517
ACH-000809,-0.35715543175
ACH-000810,-0.25958501491700003
ACH-000811,-0.303428692914
ACH-000817,-0.33960431688500003
ACH-000819,-0.23287597238899999
ACH-000820,-0.18880406162
ACH-000821,-0.164863704216
ACH-000822,-0.36091384410599997
ACH-000823,-0.35019751461599996
ACH-000824,-0.310577386647
ACH-000827,-0.270789735742
ACH-000829,-0.491517565242
ACH-000831,-0.391636696589
ACH-000832,-0.187219342755
ACH-000833,-0.605383578481
ACH-000834,-0.33780001076099997
ACH-000835,-0.460898993143
ACH-000836,-0.306969609114
ACH-000837,-0.30964654168
ACH-000838,-0.156431851021
ACH-000839,0.00459759757096
ACH-000840,-0.232356550995
ACH-000841,-0.611384305401
ACH-000843,-0.312373645396
ACH-000846,-0.22943710160999997
ACH-000847,-0.31360058293000004
ACH-000848,-0.11801348538499999
ACH-000849,-0.42249468055
ACH-000851,-0.45027160975599995
ACH-000855,-0.278227126588
ACH-000856,-0.530334338948
ACH-000858,-0.332752285505
ACH-000859,-0.45508884561000007
ACH-000861,-0.289846948474
ACH-000862,-0.361816330673
ACH-000865,-0.347988002818
ACH-000866,-0.16924487955899997
ACH-000867,-0.404927270527
ACH-000869,-0.141289556151
ACH-000872,-0.236515119073
ACH-000873,-0.14062871827600001
ACH-000876,-0.417858536679
ACH-000878,-0.283580839573
ACH-000880,-0.366234203846
ACH-000881,-0.290248169788
ACH-000882,-0.24614608819699998
ACH-000884,-0.28878359854
ACH-000885,-0.37583492099
ACH-000887,-0.370086639972
ACH-000888,-0.38456223846500004
ACH-000889,-0.40762076959
ACH-000890,-0.123435377731
ACH-000896,-0.384525167677
ACH-000898,-0.185255488258
ACH-000900,-0.452357538659
ACH-000901,-0.447325653736
ACH-000905,-0.270630451445
ACH-000906,-0.405700480351
ACH-000907,0.0628717615167
ACH-000910,-0.315915825869
ACH-000911,-0.06956884440239999
ACH-000912,-0.156970886908
ACH-000913,-0.307048970238
ACH-000915,-0.264975726496
ACH-000916,-0.642572827821
ACH-000917,-0.211503543229
ACH-000921,-0.46201643748099996
ACH-000924,-0.193571888728
ACH-000926,-0.48093086393600004
ACH-000928,-0.399954520203
ACH-000929,0.0684690412404
ACH-000932,-0.381180903599
ACH-000935,-0.319576076049
ACH-000936,-0.11174447190199999
ACH-000937,-0.43576881776500004
ACH-000938,-0.239650478149
ACH-000939,-0.35421677350999997
ACH-000941,-0.210729060392
ACH-000943,-0.33468887856
ACH-000946,-0.228812942254
ACH-000947,-0.40531151831699996
ACH-000948,-0.339251075729
ACH-000950,-0.32998971276
ACH-000953,-0.540757878863
ACH-000957,-0.42843998374
ACH-000958,-0.40458127620300005
ACH-000960,-0.432077012056
ACH-000963,-0.464053609828
ACH-000968,-0.27418382120900003
ACH-000969,-0.39804273167099996
ACH-000973,-0.366911864986
ACH-000974,-0.18173235438700003
ACH-000975,-0.290531852131
ACH-000976,-0.34699247053300003
ACH-000978,0.139106976938
ACH-000980,-0.338397936917
ACH-000984,-0.58944491904
ACH-000986,-0.44864359996200004
ACH-000988,-0.417597849679
ACH-000993,-0.445770085895
ACH-000994,-0.18735252839699998
ACH-000996,-0.364481803243
ACH-001001,-0.18768617315699998
ACH-001020,-0.44927871368
ACH-001028,-0.385679447748
ACH-001031,-0.20656048616300002
ACH-001038,-0.46962887755000005
ACH-001048,-0.298524075291
ACH-001050,-0.265437508334
ACH-001053,-0.37534621878200003
ACH-001054,-0.439211030574
ACH-001061,-0.48640221309199994
ACH-001067,-0.426050819405
ACH-001075,-0.203564748194
ACH-001096,-0.298462070136
ACH-001128,-0.322957588006
ACH-001134,-0.507937674917
ACH-001151,-0.448884784473
ACH-001163,-0.240432235261
ACH-001164,-0.125348741812
ACH-001173,-0.323968763812
ACH-001183,-0.19232448486900003
ACH-001184,-0.49306155712399996
ACH-001190,-0.233317115845
ACH-001192,-0.213396460104
ACH-001193,-0.23220367580200002
ACH-001196,-0.42064814068000006
ACH-001197,-0.301489983545
ACH-001205,-0.08684183682160002
ACH-001211,-0.0634799701646
ACH-001212,-0.131362895585
ACH-001228,-0.131227733624
ACH-001232,-0.320185344905
ACH-001239,-0.460955281784
ACH-001274,-0.21965694496399998
ACH-001275,-0.36401162241499996
ACH-001277,-0.638984521421
ACH-001278,-0.27855511481899997
ACH-001280,-0.610219201528
ACH-001283,-0.42812028840099997
ACH-001289,-0.160543237837
ACH-001295,-0.354911309597
ACH-001300,-0.328470852965
ACH-001301,-0.46136708291100004
ACH-001302,-0.336327737896
ACH-001303,0.0653636185262
ACH-001306,-0.0917185351575
ACH-001318,-0.0842425000209
ACH-001322,-0.390786746497
ACH-001328,-0.492320499564
ACH-001332,-0.484333536012
ACH-001333,-0.34292355783699996
ACH-001336,-0.406590522137
ACH-001340,-0.237101845909
ACH-001346,-0.336128729442
ACH-001353,-0.27118191811299996
ACH-001354,-0.266160457907
ACH-001367,-0.35416550750799997
ACH-001368,-0.0626014546914
ACH-001374,-0.292897862837
ACH-001375,-0.124100546176
ACH-001377,-0.396014709017
ACH-001380,-0.273769141276
ACH-001391,-0.0396500073749
ACH-001407,-0.31414666409499997
ACH-001408,-0.26585884818100003
ACH-001413,-0.453103574058
ACH-001430,-0.290984375328
ACH-001431,-0.305569168036
ACH-001450,-0.0881195696218
ACH-001496,-0.467634658914
ACH-001500,-0.20058767595199997
ACH-001521,-0.27466868469
ACH-001523,-0.349022576206
ACH-001532,-0.333284462653
ACH-001536,-0.20101017582699998
ACH-001550,-0.526653572875
ACH-001552,-0.423067188584
ACH-001554,-0.18090237777100002
ACH-001645,-0.097240604253
ACH-001654,-0.29512721825800003
ACH-001715,0.0720184523259
ACH-001735,-0.29165673215599996
ACH-001736,-0.476123845291
ACH-001737,-0.310574752535
ACH-001740,-0.359733663992
ACH-001745,-0.1136346565
ACH-001750,-0.39771215337399995
ACH-001765,-0.28996898146600003
ACH-001956,-0.33952944738000007
ACH-001957,-0.368777400346
