,VTCN1 (79679)
ACH-001300,-0.17546072635999999
ACH-001301,0.034845041487199996
ACH-001302,0.0132586860989
ACH-001303,-0.16851044558699999
ACH-001306,-0.262649393591
ACH-001318,-0.06723946599530001
ACH-001322,-0.133496120002
ACH-001328,-0.0387355584519
ACH-001332,-0.350782371861
ACH-001333,0.0374927704947
ACH-001336,-0.284779835742
ACH-001340,-0.080288185998
ACH-001346,-0.130763811638
ACH-001353,-0.11228163818
ACH-001354,-0.190826542498
ACH-001367,0.0228163246423
ACH-001368,-0.0745543445559
ACH-001374,-0.07399172023060001
ACH-001375,-0.025632045710200002
ACH-001377,-0.044683275584399995
ACH-001380,-0.13183249492000002
ACH-001391,-0.329889084468
ACH-001407,3.81120084291e-05
ACH-001408,-0.112617899415
ACH-001413,0.097365685302
ACH-001430,0.14439747955
ACH-001431,0.24636312882300002
ACH-001450,-0.09174319914439999
ACH-001496,0.0477306956576
ACH-001500,-0.0201851309648
ACH-001521,-0.06708040333319999
ACH-001523,-0.0358753233419
ACH-001532,-0.151633822818
ACH-001536,0.0787247897143
ACH-001550,0.0290371574272
ACH-001552,-0.158926855902
ACH-001554,-0.0587197003656
ACH-001645,-0.0181161723959
ACH-001654,0.0629608484346
ACH-001715,-0.36949595978600003
ACH-001735,-0.00820306170075
ACH-001736,-0.060145248780300004
ACH-001737,-0.0339259008567
ACH-001740,-0.33182260053
ACH-001745,-0.132249636343
ACH-001750,0.030611925723099998
ACH-001765,0.0531130113282
ACH-001956,-0.153656458267
ACH-001957,-0.169443587702
