,NDRG2 (57447)
ACH-000622,-0.270529301992
ACH-000623,-0.341162486626
ACH-000624,-0.155961638726
ACH-000627,-0.196308689355
ACH-000630,-0.0783734857056
ACH-000632,-0.231003661162
ACH-000633,-0.0970787523501
ACH-000637,-0.20540011000999997
ACH-000638,-0.37369517437399996
ACH-000646,-0.289015714293
ACH-000647,-0.12375959848200001
ACH-000648,-0.360917189476
ACH-000649,-0.200928287423
ACH-000651,-0.22326863271699998
ACH-000652,-0.10493028897199999
ACH-000653,-0.228279829496
ACH-000657,-0.218198944439
ACH-000658,-0.0591553605761
ACH-000661,-0.172743628495
ACH-000662,-0.191570717216
ACH-000663,-0.027968325508
ACH-000665,-0.153213204299
ACH-000671,-0.06085484683180001
ACH-000673,-0.115371811246
ACH-000676,-0.124483315525
ACH-000677,-0.14813223374
ACH-000681,-0.22101673973900002
ACH-000682,-0.228262124759
ACH-000683,-0.20785408161
ACH-000684,-0.31703679199
ACH-000688,-0.12970147379
ACH-000693,-0.141836528993
ACH-000694,-0.20866277276200002
ACH-000695,-0.67461140193
ACH-000696,-0.234925664219
ACH-000697,-0.371135649958
ACH-000699,-0.15342034307
ACH-000701,-0.08142655021160002
ACH-000706,-0.139450388969
ACH-000711,-0.28700073725200004
ACH-000713,-0.392682261184
ACH-000714,-0.270217766235
ACH-000718,-0.141001214148
ACH-000720,-0.130681549355
ACH-000721,-0.49978876662199995
ACH-000724,-0.211847946748
ACH-000725,-0.176537124557
ACH-000732,-0.225259036864
ACH-000734,-0.17320112044100003
ACH-000735,-0.0952705666605
ACH-000736,-0.373230814284
ACH-000738,-0.305652082383
ACH-000746,-0.228288606628
ACH-000747,-0.261971587234
ACH-000748,-0.161514397177
ACH-000753,-0.225551863123
ACH-000756,-0.0670896613205
ACH-000757,-0.101761403674
ACH-000758,-0.23166494329
ACH-000760,-0.11414851868899999
ACH-000763,-0.40983569289399996
ACH-000764,0.05894222103900001
ACH-000765,-0.358415956995
ACH-000766,-0.270987478145
ACH-000767,-0.10386037668600001
ACH-000768,-0.12674271607999998
ACH-000769,-0.250837995532
ACH-000770,-0.38969312000100004
ACH-000771,-0.125025917659
ACH-000773,-0.28562056102600003
ACH-000776,-0.028837633985700002
ACH-000777,-0.225591532166
ACH-000778,-0.124980880595
ACH-000781,-0.258069405493
ACH-000782,-0.0390458198238
ACH-000783,-0.287020449881
ACH-000784,-0.228760418272
ACH-000785,-0.113836321369
ACH-000787,-0.107336732733
ACH-000788,-0.199653582934
ACH-000791,-0.277491867986
ACH-000792,-0.322561714432
ACH-000794,-0.283060436092
ACH-000796,-0.0724299488774
ACH-000799,0.0395104932139
ACH-000800,-0.216978368787
ACH-000802,-0.22150389955299998
ACH-000804,-0.336752941574
ACH-000805,-0.0744536472364
ACH-000809,-0.004126165681
ACH-000810,-0.021481416505400003
ACH-000811,-0.0375682623047
ACH-000817,-0.183385898731
ACH-000819,-0.07076670479180001
ACH-000820,-0.7910195669769999
ACH-000821,-0.366743323165
ACH-000822,-0.17141914880999998
ACH-000823,-0.135712106055
ACH-000824,-0.423454512605
ACH-000827,-0.132597333333
ACH-000829,-0.253184953308
ACH-000831,-0.389964726763
ACH-000832,-0.360984742685
ACH-000833,-0.20248914361900003
ACH-000834,0.0646092634206
ACH-000835,-0.0834284277095
ACH-000836,-0.20288149502
ACH-000837,-0.110768170276
ACH-000838,-0.196957368868
ACH-000839,-0.29263207253699997
ACH-000840,-0.277026311062
ACH-000841,-0.368300905736
ACH-000843,-0.28066396892400003
ACH-000846,-0.242331516408
ACH-000847,0.0398255026266
ACH-000848,-0.259962551953
ACH-000849,-0.2903326901
ACH-000851,-0.23273350706999998
ACH-000855,-0.37668044365599995
ACH-000856,-0.195465431434
ACH-000858,-0.242961442962
ACH-000859,-0.41616009144
ACH-000861,-0.249439902337
ACH-000862,-0.0371876699647
ACH-000865,-0.202947192398
ACH-000866,-0.266446186833
ACH-000867,-0.179397360076
ACH-000869,-0.17466266895500002
ACH-000872,0.0464958423852
ACH-000873,-0.13514679758099998
ACH-000876,-0.40209370660899996
ACH-000878,0.219255879545
ACH-000880,-0.17172140452999998
ACH-000881,-0.13369429120999998
ACH-000882,-0.361148899974
ACH-000884,-0.18302631969
ACH-000885,-0.190582034217
ACH-000887,-0.23226392265299997
ACH-000888,-0.194833191812
ACH-000889,-0.43629969016900005
ACH-000890,-0.245086600194
ACH-000896,-0.220064080584
ACH-000898,-0.134601740919
ACH-000900,-0.188548837256
ACH-000901,-0.24589601641699999
ACH-000905,-0.167507638918
ACH-000906,-0.200540707221
ACH-000907,-0.246614917202
ACH-000910,-0.090280090319
ACH-000911,-0.189609026081
ACH-000912,-0.24592551129999998
ACH-000913,-0.277580980199
ACH-000915,-0.342778454793
ACH-000916,-0.555002930183
ACH-000917,-0.187926320759
ACH-000921,-0.209818854404
ACH-000924,-0.164529190943
ACH-000926,-0.000699551288913
ACH-000928,-0.007345543313689999
ACH-000929,-0.057246662495999995
ACH-000932,-0.17028580484900002
ACH-000935,-0.21559956615400003
ACH-000936,-0.32385557277800003
ACH-000937,-0.33583792466300005
ACH-000938,-0.121999751634
ACH-000939,-0.121301248332
ACH-000941,-0.442111381047
ACH-000943,-0.24078185087099999
ACH-000946,-0.324406534095
ACH-000947,-0.129160543633
ACH-000948,-0.34314912962800004
ACH-000950,-0.23830478098000002
ACH-000953,-0.410100278694
ACH-000957,-0.433000823139
ACH-000958,-0.228153404451
ACH-000960,-0.311459379951
ACH-000963,-0.225470416398
ACH-000968,-0.242565229812
ACH-000969,-0.22203433165999997
ACH-000973,-0.162273428217
ACH-000974,-0.23072264716200003
ACH-000975,-0.16406966928400002
ACH-000976,-0.454248545476
ACH-000978,-0.28160292418
ACH-000980,-0.278285303409
ACH-000984,-0.156344161724
ACH-000986,-0.281339521989
ACH-000988,-0.368575343672
ACH-000993,-0.22613608139400002
ACH-000994,-0.145953963312
ACH-000996,-0.368527615453
ACH-001001,-0.21151039842
ACH-001020,0.0779419961543
ACH-001028,-0.177775366188
ACH-001031,-0.221039911202
ACH-001038,0.0190037860072
ACH-001048,-0.298898682995
ACH-001050,-0.0663200885187
ACH-001053,-0.16417306195800002
ACH-001054,-0.21171300759599998
ACH-001061,-0.123640304946
ACH-001067,-0.165106496464
ACH-001075,-0.235527276438
ACH-001096,-0.196996708185
ACH-001128,-0.331921208474
ACH-001134,-0.333226053983
ACH-001151,-0.213089201337
ACH-001163,-0.149552574715
ACH-001164,-0.36505696737899995
ACH-001173,-0.17726321220199998
ACH-001183,-0.242034966649
ACH-001184,0.0822176835685
ACH-001190,-0.201760584435
ACH-001192,-0.442151988165
ACH-001193,-0.264953561697
ACH-001196,-0.07457230957949999
ACH-001197,-0.131531980002
ACH-001205,-0.0734862150844
ACH-001211,-0.244582543184
ACH-001212,-0.588931836996
ACH-001228,-0.25486452093600004
ACH-001232,-0.158035156054
ACH-001239,-0.155271221553
ACH-001274,-0.095638360705
ACH-001275,-0.145594658818
ACH-001277,-0.442461485757
ACH-001278,-0.178971607792
ACH-001280,-0.0511416866971
ACH-001283,-0.235198890497
ACH-001289,-0.361490083067
ACH-001295,-0.15055342304000002
ACH-001300,-0.05166194373790001
ACH-001301,-0.0431600596476
ACH-001302,-0.431112174996
ACH-001303,-0.162577128909
ACH-001306,-0.294314259385
ACH-001318,-0.251256968122
ACH-001322,-0.0659817243222
ACH-001328,-0.21874898184799998
ACH-001332,-0.370780415134
ACH-001333,-0.275489944921
ACH-001336,-0.35715362203900003
ACH-001340,-0.16897075842599998
ACH-001346,-0.115794389094
ACH-001353,-0.319193631294
ACH-001354,-0.151010850188
ACH-001367,-0.35021327293300003
ACH-001368,-0.190760070235
ACH-001374,-0.160113047272
ACH-001375,-0.348813486748
ACH-001377,-0.173830372854
ACH-001380,-0.262818313002
ACH-001391,-0.50875903637
ACH-001407,-0.27528030550099997
ACH-001408,-0.112530998149
ACH-001413,-0.433685262451
ACH-001430,-0.015280476055299998
ACH-001431,-0.377636975073
ACH-001450,-0.35295782105400003
ACH-001496,-0.134720670239
ACH-001500,-0.0590293612089
ACH-001521,-0.175130314223
ACH-001523,-0.212484856681
ACH-001532,-0.330547391035
ACH-001536,-0.0227558052254
ACH-001550,-0.395841610166
ACH-001552,-0.09737551157060001
ACH-001554,-0.216306452885
ACH-001645,-0.18517028489100001
ACH-001654,-0.281813862792
ACH-001715,-0.46204458679
ACH-001735,-0.00215934437027
ACH-001736,-0.36684676131800004
ACH-001737,-0.514344156782
ACH-001740,-0.14442653993
ACH-001745,-0.224797295123
ACH-001750,-0.13315888860300001
ACH-001765,-0.342169802545
ACH-001956,-0.23756564214499998
ACH-001957,-0.24233708423099998
