,PELO (53918)
ACH-000848,-1.22518514822
ACH-000849,-0.761867523229
ACH-000851,-0.7915052219740001
ACH-000855,-1.5940986291299999
ACH-000856,-1.3274191117899998
ACH-000858,-1.0254172092899998
ACH-000859,-1.36268553486
ACH-000861,-1.3138005454600001
ACH-000862,-0.912612666161
ACH-000865,-1.14755579388
ACH-000866,-1.1288770184399999
ACH-000867,-1.31769282329
ACH-000869,-1.01619261324
ACH-000872,-1.27611400506
ACH-000873,-1.4662995966499999
ACH-000876,-0.50776152267
ACH-000878,-1.2824845573
ACH-000880,-1.3188848136700002
ACH-000881,-1.08845272165
ACH-000882,-0.8149867189300001
ACH-000884,-1.24090142055
ACH-000885,-1.28241631899
ACH-000887,-1.15515562464
ACH-000888,-0.7979711552399998
ACH-000889,-0.532472238782
ACH-000890,-1.2864173218200001
ACH-000896,-1.15187562486
ACH-000898,-0.44197602923
ACH-000900,-1.18281063945
ACH-000901,-1.3537686776299998
ACH-000905,-1.1622234492499999
ACH-000906,-1.38156850092
ACH-000907,-0.5259183365510001
ACH-000910,-0.896042153601
ACH-000911,-1.22664447675
ACH-000912,-1.07954428966
ACH-000913,-1.0640025911
ACH-000915,-0.790238871426
ACH-000916,-0.860047956256
ACH-000917,-1.21782895469
ACH-000921,-1.36372226489
ACH-000924,-0.555700986168
ACH-000926,-0.972561818245
ACH-000928,-0.669428896511
ACH-000929,-1.2958299897799999
ACH-000932,-1.4015019416499999
ACH-000935,-1.0142186333299998
ACH-000936,-1.48391328433
ACH-000937,-1.5333663524399999
ACH-000938,-1.35423510838
ACH-000939,-0.7000601074449999
ACH-000941,-1.8666078059599998
ACH-000943,-1.57712408785
ACH-000946,-1.2321893842899998
ACH-000947,-1.32553971355
ACH-000948,-1.27309484654
ACH-000950,-1.22171562
ACH-000953,-0.912742126916
ACH-000957,-1.57097198061
ACH-000958,-1.3723454135600002
ACH-000960,-1.50293635761
ACH-000963,-1.78262613028
ACH-000968,-0.657438127426
ACH-000969,-1.33644114375
ACH-000973,-0.745281074339
ACH-000974,-1.3613071343599998
ACH-000975,-0.8532953713320001
ACH-000976,-0.812115843775
ACH-000978,-0.732930868859
ACH-000980,-1.33261196391
ACH-000984,-1.4970890749799999
ACH-000986,-1.22972414399
ACH-000988,-1.9072376147999999
ACH-000993,-1.2988545149700002
ACH-000994,-1.9941443093200002
ACH-000996,-0.721005658041
ACH-001001,-1.08455526128
ACH-001020,-0.987917057064
ACH-001028,-0.894304169632
ACH-001031,-0.845694869124
ACH-001038,-1.3453668379100001
ACH-001048,-1.1255004765999999
ACH-001050,-1.03414267531
ACH-001053,-1.6761073747
ACH-001054,-0.812272301459
ACH-001061,-1.19032519327
ACH-001067,-0.482720184505
ACH-001075,-1.1121064505399998
ACH-001096,-1.20707145301
ACH-001128,-0.799508955737
ACH-001134,-1.2099176655600001
ACH-001151,-0.9475042651719999
ACH-001163,-0.7697092092919999
ACH-001164,-1.23866414395
ACH-001173,-0.766652454955
ACH-001183,-0.8689321138330001
ACH-001184,-1.18846491213
ACH-001190,-0.767847201845
ACH-001192,-1.5636917449899999
ACH-001193,-1.3779895420200001
ACH-001196,-0.9456357939100001
ACH-001197,-1.0154157269600002
ACH-001205,-0.7722091321160001
ACH-001211,-0.8321801393449999
ACH-001212,-0.532479444951
ACH-001228,-0.7137796863310001
ACH-001232,-0.656223097796
ACH-001239,-0.919910042156
ACH-001274,-1.0722947764200002
ACH-001275,-0.9430278102159999
ACH-001277,-1.37188948162
ACH-001278,-1.14330139681
ACH-001280,-0.8428430665729999
ACH-001283,-0.649357959255
ACH-001289,-0.794150816718
ACH-001295,-1.21386730401
ACH-001300,-0.9360795181799999
ACH-001301,-0.946298562934
ACH-001302,-1.15671342942
ACH-001303,-0.885434918513
ACH-001306,-1.0469399269700002
ACH-001318,-1.33793974126
ACH-001322,-1.09166400316
ACH-001328,-1.20257025384
ACH-001332,-1.27995825577
ACH-001333,-1.4562074101
ACH-001336,-1.38696476688
ACH-001340,-0.80776745425
ACH-001346,-1.27014446928
ACH-001353,-1.3474706582299998
ACH-001354,-1.8697815117900003
ACH-001367,-1.32614804451
ACH-001368,-0.824717447672
ACH-001374,-0.9456539952940001
ACH-001375,-0.8994993692030001
ACH-001377,-1.3824678235899999
ACH-001380,-0.939412148408
ACH-001391,-1.40991309035
ACH-001407,-1.1094730541600002
ACH-001408,-0.990385844979
ACH-001413,-1.3261887829799999
ACH-001430,-0.85716479756
ACH-001431,-1.2346528395799998
ACH-001450,-1.6526818335799998
ACH-001496,-1.1379555335299998
ACH-001500,-1.30996671748
ACH-001521,-0.8733507156460001
ACH-001523,-1.37763737016
ACH-001532,-0.602683212057
ACH-001536,-1.1640048607100002
ACH-001550,-1.3410232771100001
ACH-001552,-1.13770611726
ACH-001554,-1.37035696447
ACH-001645,-0.630501808307
ACH-001654,-1.5543722660400001
ACH-001715,-1.13091708892
ACH-001735,-1.3527547421700001
ACH-001736,-1.05289632053
ACH-001737,-0.828748809111
ACH-001740,-1.26578377557
ACH-001745,-1.1235271728899998
ACH-001750,-0.924111690186
ACH-001765,-1.24832003931
ACH-001956,-1.81055600562
ACH-001957,-0.784865618321
