,ARIH1 (25820)
ACH-000838,-1.51402784387
ACH-000839,-1.27581239533
ACH-000840,-1.26848081403
ACH-000841,-1.4169322987900002
ACH-000843,-1.36092411879
ACH-000846,-1.3872043535699998
ACH-000847,-0.957575677359
ACH-000848,-1.2280233978200001
ACH-000849,-1.41021416961
ACH-000851,-1.10354029422
ACH-000855,-1.56685877095
ACH-000856,-1.12085682501
ACH-000858,-1.35616157282
ACH-000859,-1.56042150614
ACH-000861,-1.20902714222
ACH-000862,-1.4773754661399998
ACH-000865,-1.4386188762799998
ACH-000866,-1.1459414611299998
ACH-000867,-1.1755345403200002
ACH-000869,-1.13736536454
ACH-000872,-1.28036046715
ACH-000873,-1.29244265939
ACH-000876,-1.6069621876299998
ACH-000878,-1.27009855919
ACH-000880,-1.17929897499
ACH-000881,-1.4595108167200002
ACH-000882,-1.3406335348
ACH-000884,-1.2839200861799998
ACH-000885,-0.864994947643
ACH-000887,-1.4137345588699999
ACH-000888,-1.34840204861
ACH-000889,-1.39697286294
ACH-000890,-0.805371658882
ACH-000896,-1.23866925959
ACH-000898,-1.5029978276499998
ACH-000900,-1.34693966024
ACH-000901,-1.1753705716399998
ACH-000905,-1.4974873211500002
ACH-000906,-1.24906386895
ACH-000907,-0.9747197393170001
ACH-000910,-1.32958608425
ACH-000911,-1.5508462922100001
ACH-000912,-1.27719721256
ACH-000913,-1.36069826592
ACH-000915,-1.00557698969
ACH-000916,-1.60106396037
ACH-000917,-1.20629466376
ACH-000921,-1.20315703558
ACH-000924,-1.39434380021
ACH-000926,-1.40863095879
ACH-000928,-1.45721319722
ACH-000929,-1.7912773571400002
ACH-000932,-1.4301691248299997
ACH-000935,-1.17012736343
ACH-000936,-1.27801869972
ACH-000937,-1.39227905498
ACH-000938,-1.41300812053
ACH-000939,-1.3057546009799998
ACH-000941,-1.77552107075
ACH-000943,-1.32066288344
ACH-000946,-1.47911253944
ACH-000947,-1.10457247707
ACH-000948,-1.3082231994
ACH-000950,-1.58119112871
ACH-000953,-1.4848053691799998
ACH-000957,-1.3078720023000001
ACH-000958,-1.59352179994
ACH-000960,-1.1741641554100002
ACH-000963,-1.08526540236
ACH-000968,-1.34139097325
ACH-000969,-1.3535888419
ACH-000973,-1.49319440178
ACH-000974,-1.45943912355
ACH-000975,-1.27773085653
ACH-000976,-1.5493504319999998
ACH-000978,-1.0966904063
ACH-000980,-1.23128885545
ACH-000984,-1.29563532863
ACH-000986,-1.4311571622200001
ACH-000988,-0.29769061219099996
ACH-000993,-1.0887910808499999
ACH-000994,-0.7404512881659999
ACH-000996,-1.73560288529
ACH-001001,-1.50167970402
ACH-001020,-1.82898440722
ACH-001028,-1.54693320863
ACH-001031,-1.3083518345
ACH-001038,-1.0067521268100001
ACH-001048,-0.879085988683
ACH-001050,-1.00738132205
ACH-001053,-1.42415724572
ACH-001054,-1.19801497268
ACH-001061,-1.36928617212
ACH-001067,-1.06686271959
ACH-001075,-1.3380301616799999
ACH-001096,-1.4252671585299999
ACH-001128,-1.1705959118
ACH-001134,-1.37574678778
ACH-001151,-1.33692840599
ACH-001163,-1.57961715915
ACH-001164,-1.3129218836399998
ACH-001173,-1.56456532149
ACH-001183,-1.23014304785
ACH-001184,-1.44207165396
ACH-001190,-1.3473458806999998
ACH-001192,-0.987354576948
ACH-001193,-1.1382012303
ACH-001196,-1.2695540294499998
ACH-001197,-1.00218678028
ACH-001205,-1.34220031901
ACH-001211,-1.16164505034
ACH-001212,-1.0984907904899999
ACH-001228,-1.5035542634999999
ACH-001232,-1.10693016142
ACH-001239,-1.27096785744
ACH-001274,-0.887789987176
ACH-001275,-1.17066894236
ACH-001277,-1.3632171921899998
ACH-001278,-1.2467669351100001
ACH-001280,-1.1763959015899998
ACH-001283,-1.0800745014700002
ACH-001289,-1.3767716786500002
ACH-001295,-1.00978692089
ACH-001300,-1.09666405485
ACH-001301,-1.24616980744
ACH-001302,-1.49966161698
ACH-001303,-1.56945640897
ACH-001306,-0.963153395785
ACH-001318,-1.49585709864
ACH-001322,-1.2170486036200001
ACH-001328,-1.27436971071
ACH-001332,-1.4412130467700002
ACH-001333,-1.40702498808
ACH-001336,-1.33173222536
ACH-001340,-1.44759249886
ACH-001346,-1.19892122063
ACH-001353,-1.4544391376199999
ACH-001354,-1.5060697284399998
ACH-001367,-1.17808600661
ACH-001368,-1.4155753476100001
ACH-001374,-1.37319310674
ACH-001375,-1.04918115438
ACH-001377,-1.16701086736
ACH-001380,-1.19956107452
ACH-001391,-1.5435422455399999
ACH-001407,-1.74670360567
ACH-001408,-1.42452671403
ACH-001413,-1.0870448768799998
ACH-001430,-1.31222159497
ACH-001431,-1.2852122931399999
ACH-001450,-1.42110385125
ACH-001496,-1.11283129902
ACH-001500,-1.25882479162
ACH-001521,-1.11539306839
ACH-001523,-1.55718467155
ACH-001532,-1.2577017153899999
ACH-001536,-1.5804547546899999
ACH-001550,-1.6686826270299997
ACH-001552,-0.899440155835
ACH-001554,-1.47848398473
ACH-001645,-0.9209881982799999
ACH-001654,-1.49292772927
ACH-001715,-1.23641807046
ACH-001735,-1.20974427064
ACH-001736,-1.0756435848399999
ACH-001737,-1.3289149174
ACH-001740,-1.04682666183
ACH-001745,-1.13435626614
ACH-001750,-1.3740237368200001
ACH-001765,-1.00442018261
ACH-001956,-1.60735036002
ACH-001957,-1.45065817331
