,HNRNPH1 (3187)
ACH-001054,-1.23109992854
ACH-001061,-1.58250819604
ACH-001067,-1.386514402
ACH-001075,-1.4346639748899999
ACH-001096,-1.4254987428299999
ACH-001128,-1.42164157216
ACH-001134,-1.19219819231
ACH-001151,-1.31894663273
ACH-001163,-0.627848214345
ACH-001164,-1.02828500461
ACH-001173,-1.1274989253799999
ACH-001183,-0.993733733963
ACH-001184,-1.5221379693700001
ACH-001190,-1.1094662548999998
ACH-001192,-1.79840020541
ACH-001193,-1.59438244538
ACH-001196,-1.30286454551
ACH-001197,-1.70345335631
ACH-001205,-1.1392313146600002
ACH-001211,-1.35091314446
ACH-001212,-1.53539591451
ACH-001228,-1.44974961331
ACH-001232,-1.20655640561
ACH-001239,-1.21445308571
ACH-001274,-1.1115637463899999
ACH-001275,-1.28921383994
ACH-001277,-0.8240650519410001
ACH-001278,-1.4347261942299998
ACH-001280,-1.8581025133400002
ACH-001283,-1.3227736001600001
ACH-001289,-1.6178667521399999
ACH-001295,-1.07235463287
ACH-001300,-1.4534300357799999
ACH-001301,-1.12218091773
ACH-001302,-1.6896186807
ACH-001303,-1.6527989514800001
ACH-001306,-1.50925702099
ACH-001318,-1.6007546322400001
ACH-001322,-1.08941998665
ACH-001328,-1.03746798208
ACH-001332,-1.15291930316
ACH-001333,-1.4184043446799999
ACH-001336,-1.00512968
ACH-001340,-1.23852336781
ACH-001346,-1.34896173254
ACH-001353,-1.26666125973
ACH-001354,-1.7874677313
ACH-001367,-1.3207825860200002
ACH-001368,-1.5048188701700003
ACH-001374,-1.589198458
ACH-001375,-1.01431608763
ACH-001377,-1.04456983747
ACH-001380,-0.635321539811
ACH-001391,-1.1080193306000001
ACH-001407,-1.2030743560200001
ACH-001408,-1.52860382358
ACH-001413,-1.1327384695
ACH-001430,-1.0243501397900001
ACH-001431,-1.2184922883
ACH-001450,-1.4788836566299999
ACH-001496,-0.8202672903589999
ACH-001500,-0.9570190570880001
ACH-001521,-0.631448873576
ACH-001523,-1.55394642611
ACH-001532,-1.34031435108
ACH-001536,-1.6851895517500002
ACH-001550,-1.24603999992
ACH-001552,-1.61119215554
ACH-001554,-1.2788126444499999
ACH-001645,-1.12855214058
ACH-001654,-1.80989115676
ACH-001715,-1.2448265294499998
ACH-001735,-1.2704198105600002
ACH-001736,-1.3746898403
ACH-001737,-0.923498254119
ACH-001740,-1.84757006213
ACH-001745,-1.69857928068
ACH-001750,-1.0425190907200002
ACH-001765,-1.71886937912
ACH-001956,-1.9464668019599998
ACH-001957,-1.70439603373
