,RPL27A (6157)
ACH-000235,-1.25341508502
ACH-000237,-1.20360057416
ACH-000238,-1.32181625589
ACH-000243,-1.22778936674
ACH-000244,-1.2698374180399998
ACH-000246,-1.5503078947799998
ACH-000248,-1.1529448584
ACH-000250,-1.3350394500799998
ACH-000251,-1.84451625553
ACH-000253,-1.20767909408
ACH-000255,-1.42043990754
ACH-000256,-1.5526690272299999
ACH-000257,-1.1899511915899998
ACH-000258,-1.3610096297299998
ACH-000259,-1.70453101843
ACH-000260,-1.2284153393200001
ACH-000261,-1.1879702449
ACH-000262,-1.45259155414
ACH-000263,-1.3154768729000001
ACH-000264,-0.9674203346600001
ACH-000265,-1.23172551331
ACH-000266,-1.06072276387
ACH-000272,-1.16591732576
ACH-000273,-1.2663544845
ACH-000274,-1.3350696452600002
ACH-000277,-1.14777041362
ACH-000278,-1.27353603721
ACH-000279,-1.4510862547299999
ACH-000280,-1.32802913651
ACH-000281,-0.9814988908660001
ACH-000288,-1.30279085153
ACH-000291,-1.6171645485
ACH-000293,-1.27780259973
ACH-000294,-1.2983910541299999
ACH-000295,-1.33366234316
ACH-000296,-1.04709149389
ACH-000302,-1.33447931457
ACH-000304,-1.5347987355700001
ACH-000307,-1.32827147839
ACH-000308,-1.3030632410299998
ACH-000310,-1.5871695293099999
ACH-000311,-1.40569184854
ACH-000312,-1.42246699087
ACH-000315,-1.13588605172
ACH-000316,-1.19841579281
ACH-000317,-0.89687055713
ACH-000318,-1.10476397316
ACH-000319,-1.33062562838
ACH-000320,-1.24155167244
ACH-000322,-1.1622726543000002
ACH-000323,-1.3324163786299998
ACH-000324,-1.49312479521
ACH-000329,-1.59329333369
ACH-000330,-0.9970586650319999
ACH-000331,-1.3118255113500001
ACH-000332,-1.3582238789899999
ACH-000334,-1.4505748179799998
ACH-000335,-1.6421283678799998
ACH-000336,-1.4821406732299998
ACH-000337,-1.4705772008700002
ACH-000339,-1.3975772443599999
ACH-000341,-1.6216270351800002
ACH-000348,-1.5036864470200002
ACH-000350,-1.6351564486599999
ACH-000352,-1.1661098602200002
ACH-000356,-1.25018407256
ACH-000361,-1.3735132912299999
ACH-000362,-1.5634591408399998
ACH-000363,-1.3617420290200002
ACH-000364,-1.3859958226299998
ACH-000365,-1.4560123354700003
ACH-000366,-1.4831406760699999
ACH-000368,-1.3869024111200001
ACH-000374,-0.9059078306939999
ACH-000375,-1.64735864895
ACH-000376,-1.6333682081799998
ACH-000381,-1.2294235566399998
ACH-000383,-1.36434455391
ACH-000387,-1.28090601565
ACH-000389,-1.33891478778
ACH-000390,-1.3041462479200001
ACH-000393,-1.08797479483
ACH-000395,-1.38705334803
ACH-000397,-0.991016256347
ACH-000401,-1.12233195412
ACH-000402,-0.767145733141
ACH-000403,-1.2333219156200002
ACH-000404,-1.5968800801499998
ACH-000406,-1.24943492335
ACH-000407,-1.35810704049
ACH-000408,-1.2068456591299999
ACH-000410,-1.32380714624
ACH-000411,-1.5450389629499999
ACH-000414,-1.31985539997
ACH-000415,-1.24049410202
ACH-000416,-1.1837209274
ACH-000420,-1.0497553962200001
ACH-000421,-1.2818556561599999
ACH-000424,-2.18537591472
ACH-000425,-1.5749305732700003
ACH-000426,-1.2164797038200001
ACH-000427,-1.2776191783600002
ACH-000433,-1.3808489754
ACH-000436,-1.45630290564
ACH-000444,-1.26972790063
ACH-000445,-1.16776879246
ACH-000448,-1.2944803625299999
ACH-000450,-1.4179768621200002
ACH-000452,-1.2950131114899999
ACH-000454,-1.412407912
ACH-000458,-1.45090962668
ACH-000459,-1.58650251419
ACH-000460,-1.33596316715
ACH-000461,-1.29318940258
ACH-000463,-1.4945895943799998
ACH-000464,-1.45166443056
ACH-000466,-1.4277439159999998
ACH-000467,-1.26623307335
ACH-000468,-1.31103001778
ACH-000469,-1.3435874999500002
ACH-000470,-0.998642605492
ACH-000471,-1.43405179688
ACH-000472,-1.3266531658299998
ACH-000473,-1.91864761125
ACH-000475,-1.30080221645
ACH-000476,-1.54099605106
ACH-000477,-2.05112358464
ACH-000480,-1.46904795831
ACH-000481,-1.0990037535700001
ACH-000483,-1.77128100192
ACH-000484,-1.43916783625
ACH-000485,-1.2785595281
ACH-000486,-1.3010087748299999
ACH-000487,-1.34580170285
ACH-000488,-1.4473282744799998
ACH-000490,-1.396119366
ACH-000491,-1.12548554662
ACH-000495,-1.34004288876
ACH-000496,-1.23594399578
ACH-000499,-1.20435702847
ACH-000500,-0.506655084383
ACH-000502,-1.01693908984
ACH-000503,-1.0361697260200002
ACH-000505,-1.4782969728
ACH-000507,-1.30370312557
ACH-000510,-1.51219669641
ACH-000511,-1.23761847613
ACH-000512,-1.6629602441
ACH-000516,-1.20132440525
ACH-000517,-1.3099762212000001
ACH-000518,-1.04306530186
ACH-000520,-1.5003002419299998
ACH-000521,-1.6051932686000001
ACH-000522,-1.24958972217
ACH-000524,-1.38017442171
ACH-000527,-1.27139830713
ACH-000528,-1.0596848586299998
ACH-000537,-1.2577364347799997
ACH-000541,-1.1047140239
ACH-000542,-1.29498008609
ACH-000544,-1.6680990889899998
ACH-000545,-1.4235655914399998
ACH-000547,-1.37990652247
ACH-000548,-1.1884327479899999
ACH-000549,-1.26476554819
ACH-000550,-1.24063421011
ACH-000552,-1.39630681071
ACH-000556,-1.23530201537
ACH-000557,-1.41401186768
ACH-000570,-1.57534395521
ACH-000571,-1.98969222268
ACH-000573,-0.9917148823399999
ACH-000576,-1.31798501034
ACH-000580,-1.21207856961
ACH-000584,-1.2880574977500001
ACH-000585,-1.06414123736
ACH-000588,-1.4890078007299998
ACH-000589,-1.54341051117
ACH-000591,-1.3826557677700002
ACH-000593,-1.4487730307
ACH-000600,-1.9410012781400001
ACH-000601,-1.53501809428
ACH-000604,-1.53733013324
ACH-000605,-1.09538510926
ACH-000606,-1.11334061418
ACH-000608,-1.6366025092299998
ACH-000614,-1.6753006528100003
ACH-000616,-1.3802828909600002
ACH-000618,-1.06231113214
ACH-000619,-1.16535121267
ACH-000620,-1.5220728265399999
ACH-000621,-1.23962680319
ACH-000622,-1.59279251542
ACH-000623,-1.5338753549700002
ACH-000624,-1.17652390296
ACH-000627,-1.25924105555
ACH-000630,-1.20744086006
ACH-000632,-1.4864257965799998
ACH-000633,-1.5929177881
ACH-000637,-1.6529518942399999
ACH-000638,-1.3147839126799998
ACH-000646,-1.3864241743599999
ACH-000647,-1.7504644799400002
ACH-000648,-1.66386679721
ACH-000649,-1.41607374754
ACH-000651,-1.11530137265
ACH-000652,-1.4359400966999998
ACH-000653,-1.43820550023
ACH-000657,-1.53791044429
ACH-000658,-1.14410253591
ACH-000661,-1.75369437352
ACH-000662,-1.35829291023
ACH-000663,-1.27592159955
ACH-000665,-1.32893724187
ACH-000671,-1.595429608
ACH-000673,-0.9128233750229999
ACH-000676,-1.3061989143600001
ACH-000677,-1.76299258426
ACH-000681,-1.49448152507
ACH-000682,-1.09911642007
ACH-000683,-1.6988991385499999
ACH-000684,-1.29305671613
ACH-000688,-0.9939083338700001
ACH-000693,-1.59124111504
ACH-000694,-1.26859640557
ACH-000695,-1.35031667021
ACH-000696,-1.2984509389499999
ACH-000697,-1.11025718083
ACH-000699,-1.35854029149
ACH-000701,-1.36094875743
ACH-000706,-1.0804934525299998
ACH-000711,-1.38576117084
ACH-000713,-1.50969842972
ACH-000714,-1.07367800095
ACH-000718,-1.57215646939
ACH-000720,-1.2212467055399998
ACH-000721,-1.29038466051
ACH-000724,-1.37105212803
ACH-000725,-1.32115194393
ACH-000732,-1.04638004934
ACH-000734,-1.2445187822600001
ACH-000735,-1.2820482182700002
ACH-000736,-1.51533468188
ACH-000738,-1.51172840538
ACH-000746,-1.01283451739
ACH-000747,-1.277258821
ACH-000748,-1.4820551451
ACH-000753,-1.11185476334
ACH-000756,-1.3386588420999999
ACH-000757,-1.33448417972
ACH-000758,-1.28006757561
ACH-000760,-1.3088780746200002
ACH-000763,-1.33213946218
ACH-000764,-1.22197660294
ACH-000765,-1.35201513874
ACH-000766,-1.2736309723
ACH-000767,-1.37115260558
ACH-000768,-1.4235566596399998
ACH-000769,-1.52802751555
ACH-000770,-1.2016486192
ACH-000771,-1.32355555797
ACH-000773,-1.54875242292
ACH-000776,-1.25633818259
ACH-000777,-1.5234177105899998
ACH-000778,-1.1877800138299999
ACH-000781,-1.38244237632
ACH-000782,-1.57249331149
ACH-000783,-1.2770881490700001
ACH-000784,-1.56715404431
ACH-000785,-1.2290830343799999
ACH-000787,-1.2800842156399999
ACH-000788,-1.3588276948
ACH-000791,-1.4344032769
ACH-000792,-1.8084694541400002
ACH-000794,-1.24286050156
ACH-000796,-0.962297100741
ACH-000799,-1.2596128929500001
ACH-000800,-1.7153256885100001
ACH-000802,-1.1451472741
ACH-000804,-1.5024380228100003
ACH-000805,-1.4847647938600002
ACH-000809,-1.66581634794
ACH-000810,-1.5957609369999999
ACH-000811,-1.33055947801
ACH-000817,-1.53820612559
ACH-000819,-1.19635144067
ACH-000820,-0.819163053081
ACH-000821,-1.60649680629
ACH-000822,-1.39999043304
ACH-000823,-1.59341738158
ACH-000824,-1.57124681492
ACH-000827,-1.43131997882
ACH-000829,-1.3458376790399997
ACH-000831,-1.19494803574
ACH-000832,-1.04270191369
ACH-000833,-1.66355084056
ACH-000834,-1.4546860134000001
ACH-000835,-1.2679834226200002
ACH-000836,-1.38327294279
ACH-000837,-1.02145115161
ACH-000838,-1.60190216369
ACH-000839,-1.2946292267
ACH-000840,-1.30410008636
ACH-000841,-1.17911738965
ACH-000843,-1.34985243523
ACH-000846,-1.42071461044
ACH-000847,-1.30738603401
ACH-000848,-1.27907324761
ACH-000849,-1.10472898858
ACH-000851,-1.2714482192799998
ACH-000855,-1.3400712290899999
ACH-000856,-1.25857448881
ACH-000858,-0.943860930862
ACH-000859,-1.32028791938
ACH-000861,-1.13226609099
ACH-000862,-1.1995441364700001
ACH-000865,-1.23377737623
ACH-000866,-1.18404720797
ACH-000867,-1.5282467129600001
ACH-000869,-1.0190501226000002
ACH-000872,-1.2938481108
ACH-000873,-1.06811564116
ACH-000876,-1.06357694845
ACH-000878,-1.21112723526
ACH-000880,-1.36392766502
ACH-000881,-1.56209879641
ACH-000882,-1.3411721814
ACH-000884,-1.44445701141
ACH-000885,-1.34804191194
ACH-000887,-1.19706741002
ACH-000888,-1.3258908735
ACH-000889,-1.16551172016
ACH-000890,-1.49822467401
ACH-000896,-1.1153819031
ACH-000898,-1.5398284178900001
ACH-000900,-1.10523265445
ACH-000901,-1.34347086495
ACH-000905,-1.1534002851799998
ACH-000906,-1.3515668515500001
ACH-000907,-1.48534047361
ACH-000910,-1.70085256699
ACH-000911,-1.00593816868
ACH-000912,-1.09485349739
ACH-000913,-1.2733194924
ACH-000915,-1.4154856228900001
ACH-000916,-1.27039733194
ACH-000917,-1.21869617929
ACH-000921,-1.09437882735
ACH-000924,-1.42754516034
ACH-000926,-1.37952893493
ACH-000928,-1.2125957968899999
ACH-000929,-1.10394969059
ACH-000932,-1.46516841156
ACH-000935,-1.4633277523800001
ACH-000936,-0.990322484188
ACH-000937,-1.45409753718
ACH-000938,-1.99547171841
ACH-000939,-1.12253510219
ACH-000941,-1.23474041922
ACH-000943,-1.36376971884
ACH-000946,-1.26659835739
ACH-000947,-1.36925052363
ACH-000948,-1.30827841332
ACH-000950,-1.00434005315
ACH-000953,-1.56161595109
ACH-000957,-1.1546624737
ACH-000958,-1.5969171059600002
ACH-000960,-1.85446133224
ACH-000963,-2.12740186972
ACH-000968,-1.4549255774
ACH-000969,-1.233109269
ACH-000973,-1.3166509331799998
ACH-000974,-1.3990106553400001
ACH-000975,-1.22665982517
ACH-000976,-1.3985131977
ACH-000978,-1.5539025072600001
ACH-000980,-1.3962109316799998
ACH-000984,-1.35419415602
ACH-000986,-1.2436213993
ACH-000988,-1.23494225146
ACH-000993,-1.5754811281099999
ACH-000994,-1.22268186827
ACH-000996,-1.30086574096
ACH-001001,-1.1659375586799998
ACH-001020,-0.971671663229
ACH-001028,-1.3730214275400001
ACH-001031,-1.33889999671
ACH-001038,-1.52511627583
ACH-001048,-1.3686213844100001
ACH-001050,-1.23169063687
ACH-001053,-1.30839434062
ACH-001054,-1.4175690494600002
ACH-001061,-1.2631190860100001
ACH-001067,-1.26893012862
ACH-001075,-1.0540270440000001
ACH-001096,-1.5934489483
ACH-001128,-1.6205226074599999
ACH-001134,-1.36905728371
ACH-001151,-1.1935321584799998
ACH-001163,-1.2466578559600001
ACH-001164,-1.85057302258
ACH-001173,-1.19169584302
ACH-001183,-1.37795128058
ACH-001184,-1.5654648107
ACH-001190,-1.1511533301999999
ACH-001192,-0.897312931359
ACH-001193,-1.28764280895
ACH-001196,-1.25416138876
ACH-001197,-1.12128684179
ACH-001205,-1.20448330656
ACH-001211,-1.16133115888
ACH-001212,-1.31398576017
ACH-001228,-1.52014631271
ACH-001232,-1.4236581872999998
ACH-001239,-1.5498707048700002
ACH-001274,-1.63489555184
ACH-001275,-1.5506828185600001
ACH-001277,-1.26614617407
ACH-001278,-1.7109043303799998
ACH-001280,-1.26350700645
ACH-001283,-1.1779438006999998
ACH-001289,-1.4065216006099999
ACH-001295,-1.39981087665
ACH-001300,-1.69689315421
ACH-001301,-1.48995652921
ACH-001302,-1.52041071102
ACH-001303,-1.9710959601499998
ACH-001306,-1.1696003229799998
ACH-001318,-1.29223051611
ACH-001322,-1.24111671265
ACH-001328,-1.2072615309899999
ACH-001332,-1.09715858642
ACH-001333,-1.3439809205700002
ACH-001336,-1.41584320109
ACH-001340,-1.33228282624
ACH-001346,-1.1597998549500002
ACH-001353,-1.1741261416600002
ACH-001354,-1.0047406136200001
ACH-001367,-1.46433560635
ACH-001368,-1.29457614105
ACH-001374,-1.09728732
ACH-001375,-1.2023571588
ACH-001377,-1.39244868626
ACH-001380,-1.2947530056899998
ACH-001391,-1.18158773986
ACH-001407,-1.2185314747799998
ACH-001408,-1.61547929003
ACH-001413,-1.4203638868900001
ACH-001430,-1.35474379504
ACH-001431,-1.30740338042
ACH-001450,-1.1543319784700001
ACH-001496,-1.25474308454
ACH-001500,-1.20121721025
ACH-001521,-1.45706648758
ACH-001523,-1.2079840722700002
ACH-001532,-1.53060462972
ACH-001536,-1.61893219525
ACH-001550,-1.3504421544499998
ACH-001552,-1.3644571299200001
ACH-001554,-1.22880543809
ACH-001645,-1.62322915218
ACH-001654,-1.26763702865
ACH-001715,-1.2581902678799999
ACH-001735,-1.37852087186
ACH-001736,-1.80845786387
ACH-001737,-1.63727948387
ACH-001740,-1.67069403274
ACH-001745,-1.37513770833
ACH-001750,-1.43681747194
ACH-001765,-1.27486138101
ACH-001956,-1.31841619244
ACH-001957,-1.346468623
