,CELA1 (1990)
ACH-001211,-0.118073225233
ACH-001212,-0.123992292276
ACH-001228,-0.376739195048
ACH-001232,-0.296123642759
ACH-001239,-0.106102692271
ACH-001274,-0.293057337695
ACH-001275,-0.29954432433600003
ACH-001277,-0.199881523529
ACH-001278,-0.191979202198
ACH-001280,-0.08751557316539998
ACH-001283,-0.47314132661700004
ACH-001289,-0.18448134390700002
ACH-001295,-0.10665680958799999
ACH-001300,-0.311861525233
ACH-001301,-0.0952305069972
ACH-001302,-0.0435077086811
ACH-001303,0.0235488871045
ACH-001306,0.0198619831506
ACH-001318,-0.38135893801799997
ACH-001322,-0.316196761669
ACH-001328,-0.442420452762
ACH-001332,0.0660936280388
ACH-001333,-0.25044217892799997
ACH-001336,-0.364182898591
ACH-001340,-0.300874117468
ACH-001346,-0.364486296949
ACH-001353,-0.22416606255999996
ACH-001354,-0.151583678355
ACH-001367,-0.40551919190700003
ACH-001368,-0.262013786855
ACH-001374,-0.25343166355700003
ACH-001375,-0.27598902878000003
ACH-001377,-0.315531509357
ACH-001380,-0.07791183756919999
ACH-001391,-0.169416105834
ACH-001407,-0.36383605039300004
ACH-001408,-0.194493616862
ACH-001413,-0.09552292135130001
ACH-001430,-0.483817552421
ACH-001431,-0.103108931504
ACH-001450,-0.30210162132
ACH-001496,-0.15712261872199998
ACH-001500,-0.381255922831
ACH-001521,-0.42070728566699994
ACH-001523,-0.430797221171
ACH-001532,-0.13609029417500002
ACH-001536,-0.308852031388
ACH-001550,-0.362059996428
ACH-001552,-0.0157155541769
ACH-001554,-0.13295939797599998
ACH-001645,-0.0684952059046
ACH-001654,-0.12100024555299999
ACH-001715,-0.370202047583
ACH-001735,-0.22691747881299998
ACH-001736,-0.459700127227
ACH-001737,-0.186803996158
ACH-001740,-0.306369113143
ACH-001745,-0.1743831816
ACH-001750,-0.190554148659
ACH-001765,-0.178535944916
ACH-001956,-0.311999126523
ACH-001957,-0.267943081869
