,ZW10 (9183)
ACH-000584,-0.49382357809699995
ACH-000585,-1.07156247996
ACH-000588,-0.679039665986
ACH-000589,-0.31434605084199996
ACH-000591,-0.83542741735
ACH-000593,-0.874905595854
ACH-000600,-0.981043315245
ACH-000601,-0.5590678030990001
ACH-000604,-0.40565405164000007
ACH-000605,-0.706609397646
ACH-000606,-1.067385297
ACH-000608,-0.554085919901
ACH-000614,-0.532247104526
ACH-000616,-0.48110603919699996
ACH-000618,-0.692411818578
ACH-000619,-0.7970123279870001
ACH-000620,-0.720434835878
ACH-000621,-0.874906146173
ACH-000622,-0.40975865321500005
ACH-000623,-0.60533908632
ACH-000624,-0.7203734830320001
ACH-000627,-0.5051918441969999
ACH-000630,-0.7512382986849999
ACH-000632,-1.09739145607
ACH-000633,-0.652121876488
ACH-000637,-0.538564457283
ACH-000638,-0.402793357323
ACH-000646,-0.715011227401
ACH-000647,-0.6057070668810001
ACH-000648,-0.594851514205
ACH-000649,-0.79058444231
ACH-000651,-0.183433477118
ACH-000652,-0.44562579329999996
ACH-000653,-0.45231523756399994
ACH-000657,-0.6965614604029999
ACH-000658,-0.89794331464
ACH-000661,-0.401669866158
ACH-000662,-0.418629985167
ACH-000663,-0.926110322298
ACH-000665,-0.7692839483830001
ACH-000671,-0.767417523496
ACH-000673,-0.815893586623
ACH-000676,-0.854335239576
ACH-000677,-0.608800668728
ACH-000681,-0.695614874281
ACH-000682,-0.645727496901
ACH-000683,-0.77893068941
ACH-000684,-0.850819352218
ACH-000688,-0.547693082018
ACH-000693,-0.620573693231
ACH-000694,-0.868061656793
ACH-000695,-0.425346602249
ACH-000696,-0.412227844454
ACH-000697,-0.7656974104790001
ACH-000699,-0.8492423034630001
ACH-000701,-0.21822057360599997
ACH-000706,-0.727184236095
ACH-000711,-0.667320819268
ACH-000713,-1.06081251301
ACH-000714,-0.6158642511469999
ACH-000718,-0.362948313191
ACH-000720,-0.657668819554
ACH-000721,-0.0795551810618
ACH-000724,-0.687557217433
ACH-000725,-0.7380769687100001
ACH-000732,-0.987773472551
ACH-000734,-0.717089323521
ACH-000735,-0.667190540157
ACH-000736,-0.49430483044699997
ACH-000738,-0.469035113659
ACH-000746,-0.43740532013800004
ACH-000747,-0.38465724121
ACH-000748,-0.970235508371
ACH-000753,-0.824460299374
ACH-000756,-0.904159942826
ACH-000757,-0.450809004467
ACH-000758,-0.13924326057800002
ACH-000760,-0.38567375416199995
ACH-000763,-0.6894302005940001
ACH-000764,-0.658220637249
ACH-000765,-0.9588321231039999
ACH-000766,-0.297197811922
ACH-000767,-0.234494589877
ACH-000768,-0.593675540074
ACH-000769,-0.44606406356399997
ACH-000770,-0.564140718636
ACH-000771,-0.829069020922
ACH-000773,-0.8323792972540001
ACH-000776,-1.04244725426
ACH-000777,-0.7991367173289999
ACH-000778,-0.40236389763499997
ACH-000781,-0.7114894281990001
ACH-000782,-0.6458033658429999
ACH-000783,-0.387966123807
ACH-000784,-0.50117897718
ACH-000785,-0.417777325501
ACH-000787,-0.606755576353
ACH-000788,-0.518390249235
ACH-000791,-0.216051598756
ACH-000792,-0.8750440505329999
ACH-000794,-1.18612374586
ACH-000796,-0.5379593329119999
ACH-000799,-0.356173160387
ACH-000800,-0.565247312095
ACH-000802,-0.700909508829
ACH-000804,-0.575551144713
ACH-000805,-0.613985918684
ACH-000809,-0.453592988968
ACH-000810,-0.7392513202600001
ACH-000811,-0.321377805808
ACH-000817,-0.553694184969
ACH-000819,-0.963483930651
ACH-000820,-0.343663252223
ACH-000821,-0.5152432763620001
ACH-000822,-0.587208843362
ACH-000823,-0.5901628161770001
ACH-000824,-0.807471645416
ACH-000827,-0.734709560687
ACH-000829,-0.6682357403220001
ACH-000831,-0.28245444629099997
ACH-000832,-0.895700636496
ACH-000833,-0.643352311232
ACH-000834,-0.6908515351090001
ACH-000835,-0.581282809295
ACH-000836,-0.41217206276999996
ACH-000837,-0.508745851722
ACH-000838,-0.791384899606
ACH-000839,-0.706661329268
ACH-000840,-0.538072938519
ACH-000841,-0.564929647356
ACH-000843,-0.646918244146
ACH-000846,-0.392477832413
ACH-000847,-0.629999860353
ACH-000848,-0.750405508261
ACH-000849,-0.724492857527
ACH-000851,-0.565244080247
ACH-000855,-0.566321501719
ACH-000856,-0.733099593862
ACH-000858,-0.59721020065
ACH-000859,-0.747458305448
ACH-000861,-0.805184341576
ACH-000862,-0.6941837517939999
ACH-000865,-0.822425519811
ACH-000866,-0.673701082978
ACH-000867,-0.676271357647
ACH-000869,-0.216059931204
ACH-000872,-0.66217127254
ACH-000873,-0.711316697588
ACH-000876,-0.846674847011
ACH-000878,-0.13595181529
ACH-000880,-0.757484041318
ACH-000881,-0.67018110578
ACH-000882,-1.04818843269
ACH-000884,-0.634446214567
ACH-000885,-0.731397082785
ACH-000887,-0.587424021294
ACH-000888,-0.639583339339
ACH-000889,-0.7126231048459999
ACH-000890,-0.7027828087100001
ACH-000896,-0.71986130034
ACH-000898,-0.58576857339
ACH-000900,-0.103046698712
ACH-000901,-0.7726332536130001
ACH-000905,-0.486024548684
ACH-000906,-0.560234176854
ACH-000907,-0.560008149316
ACH-000910,-0.485441764007
ACH-000911,-0.40034828587800003
ACH-000912,-0.49183447359800003
ACH-000913,-0.43775622810099996
ACH-000915,-0.570249138384
ACH-000916,0.0270439642601
ACH-000917,-0.624299126615
ACH-000921,-0.45977496713200006
ACH-000924,-0.0278851127277
ACH-000926,-0.670564245677
ACH-000928,-0.599649663892
ACH-000929,-0.474625455349
ACH-000932,-0.682313498201
ACH-000935,-0.549480760983
ACH-000936,-0.398792838371
ACH-000937,-0.500992487165
ACH-000938,-0.514261381589
ACH-000939,-0.699136120455
ACH-000941,-0.698006808018
ACH-000943,-0.79770559807
ACH-000946,-0.6935271641159999
ACH-000947,-0.61902246368
ACH-000948,-0.484512578289
ACH-000950,-0.5093846983829999
ACH-000953,-0.199081854597
ACH-000957,-0.799159279588
ACH-000958,-0.411178853584
ACH-000960,-0.362535228323
ACH-000963,-0.550595046529
ACH-000968,-0.612398529656
ACH-000969,-0.541617061945
ACH-000973,-0.34260409082500004
ACH-000974,-0.266072821954
ACH-000975,-0.6316110843330001
ACH-000976,-0.612816842735
ACH-000978,-0.239658578933
ACH-000980,-0.48576253689599996
ACH-000984,-0.819850701308
ACH-000986,-0.42564101558
ACH-000988,-0.603020858493
ACH-000993,-0.7033767181139999
ACH-000994,-0.378042021304
ACH-000996,-0.21732187356
ACH-001001,-0.463534586274
ACH-001020,-0.565811056263
ACH-001028,-0.406878478169
ACH-001031,-0.892645731207
ACH-001038,-0.538125244207
ACH-001048,-0.7090900519040001
ACH-001050,-1.09319673439
ACH-001053,-1.0883359375100001
ACH-001054,-0.921471363212
ACH-001061,-0.520683459492
ACH-001067,-0.34761718953599996
ACH-001075,-0.797847727871
ACH-001096,-0.653706471191
ACH-001128,-0.988067348618
ACH-001134,-0.8567019720990001
ACH-001151,-0.528715676089
ACH-001163,-0.403747337448
ACH-001164,-0.792447031206
ACH-001173,-0.530227620101
ACH-001183,-0.48682253761000005
ACH-001184,-0.587346970188
ACH-001190,-0.488568268596
ACH-001192,-0.526850369485
ACH-001193,-0.728272677872
ACH-001196,-0.31642306021
ACH-001197,-0.633077165521
ACH-001205,-0.6434722444100001
ACH-001211,-0.7082885966689999
ACH-001212,-0.857004249807
ACH-001228,-0.247417997064
ACH-001232,-0.7943782635179999
ACH-001239,-0.543217556403
ACH-001274,-0.365622311077
ACH-001275,-0.597811326455
ACH-001277,-0.568254877438
ACH-001278,-0.777771663036
ACH-001280,-0.7993305384299999
ACH-001283,-0.899231233349
ACH-001289,-0.528913551577
ACH-001295,-0.6893373195929999
ACH-001300,-0.684360757958
ACH-001301,-1.0232200886799998
ACH-001302,-0.865219371999
ACH-001303,-0.709123472003
ACH-001306,-0.344470107104
ACH-001318,-0.689787222164
ACH-001322,-0.790906585544
ACH-001328,-0.951844594581
ACH-001332,-0.5863628009690001
ACH-001333,-0.445389162156
ACH-001336,-0.629341181238
ACH-001340,-0.860937320984
ACH-001346,-1.11131203946
ACH-001353,-0.656762067947
ACH-001354,-0.311882769153
ACH-001367,-0.989929843116
ACH-001368,-0.473784766291
ACH-001374,-0.813574250688
ACH-001375,-0.5047278803149999
ACH-001377,-0.6866405268119999
ACH-001380,-0.801851152987
ACH-001391,-0.828152002428
ACH-001407,-0.538593608738
ACH-001408,-0.606657148022
ACH-001413,-0.460563314614
ACH-001430,-0.939938960838
ACH-001431,-0.8164383896080001
ACH-001450,-0.64552992483
ACH-001496,-0.6133548014119999
ACH-001500,-0.581943247396
ACH-001521,-1.06387803916
ACH-001523,-0.7830969215889999
ACH-001532,-0.6728062986489999
ACH-001536,-0.812719643419
ACH-001550,-0.8010421174160001
ACH-001552,-0.807478653758
ACH-001554,-0.718980366735
ACH-001645,-0.8625633275650001
ACH-001654,-0.321710092055
ACH-001715,-0.499304001943
ACH-001735,-0.563234599031
ACH-001736,-0.588831862014
ACH-001737,-0.19534010863200002
ACH-001740,-0.269635120473
ACH-001745,-0.505345982196
ACH-001750,-0.762951641995
ACH-001765,-0.368784176753
ACH-001956,-0.34509288554799994
ACH-001957,-0.7942549787459999
