,TUBGCP2 (10844)
ACH-000552,-1.4654719516799999
ACH-000556,-1.4881736569
ACH-000557,-1.6975098526499999
ACH-000570,-1.4811780267200003
ACH-000571,-2.15267115974
ACH-000573,-1.5010751241100002
ACH-000576,-1.3365219893200002
ACH-000580,-1.27591945035
ACH-000584,-1.44857671461
ACH-000585,-1.4868233183500001
ACH-000588,-1.32680050898
ACH-000589,-1.38584401777
ACH-000591,-1.4247246754799998
ACH-000593,-1.3819227217200003
ACH-000600,-1.41582286759
ACH-000601,-1.48744685183
ACH-000604,-1.12720899249
ACH-000605,-1.79925165407
ACH-000606,-1.43249612189
ACH-000608,-1.69217528128
ACH-000614,-1.2046222522399999
ACH-000616,-1.29652186545
ACH-000618,-1.4822920742299999
ACH-000619,-1.5789739285100002
ACH-000620,-1.5080904167700002
ACH-000621,-1.5874328582700001
ACH-000622,-1.266292749
ACH-000623,-1.59123980433
ACH-000624,-1.29035405972
ACH-000627,-1.5286706384
ACH-000630,-1.45442686933
ACH-000632,-1.47322543694
ACH-000633,-1.69215405812
ACH-000637,-1.37035552379
ACH-000638,-1.56035571272
ACH-000646,-1.1540102324200001
ACH-000647,-1.49779135689
ACH-000648,-1.27210071357
ACH-000649,-1.3704404817299998
ACH-000651,-1.3896560734299999
ACH-000652,-1.39507122007
ACH-000653,-1.44898329319
ACH-000657,-1.4864573713999998
ACH-000658,-1.4445345119600002
ACH-000661,-1.5739845162200001
ACH-000662,-1.11770550006
ACH-000663,-1.30267532171
ACH-000665,-1.41587994508
ACH-000671,-1.58332602175
ACH-000673,-1.36081642965
ACH-000676,-1.4155001281900002
ACH-000677,-1.55617754655
ACH-000681,-1.50876147374
ACH-000682,-1.5127364731600002
ACH-000683,-1.42967970026
ACH-000684,-1.3869292658
ACH-000688,-1.60840958072
ACH-000693,-1.28757040866
ACH-000694,-1.4515441820200001
ACH-000695,-1.89484916898
ACH-000696,-1.4246485238100002
ACH-000697,-1.81781721302
ACH-000699,-1.9773145716799998
ACH-000701,-1.8684807690599998
ACH-000706,-1.28719556832
ACH-000711,-1.3723365969699999
ACH-000713,-1.20594514624
ACH-000714,-1.6600674061899998
ACH-000718,-1.68401877319
ACH-000720,-1.20432867539
ACH-000721,-1.52727063185
ACH-000724,-0.9785026921179999
ACH-000725,-1.65288421644
ACH-000732,-1.27412553294
ACH-000734,-1.54901350333
ACH-000735,-1.2983206620399999
ACH-000736,-1.36175683713
ACH-000738,-1.5674088097799999
ACH-000746,-1.5601865753600002
ACH-000747,-1.50440822311
ACH-000748,-1.51254101888
ACH-000753,-1.33025937264
ACH-000756,-1.25093569326
ACH-000757,-1.50127128196
ACH-000758,-1.56194241616
ACH-000760,-1.3738577584600002
ACH-000763,-1.0863962424299998
ACH-000764,-1.52500516271
ACH-000765,-1.32197222549
ACH-000766,-1.46686027671
ACH-000767,-1.7060483069699999
ACH-000768,-1.39382560208
ACH-000769,-1.3212510378
ACH-000770,-1.47997862936
ACH-000771,-1.4512704744799998
ACH-000773,-1.60748535661
ACH-000776,-1.7510704546400002
ACH-000777,-1.33867634582
ACH-000778,-2.11025580405
ACH-000781,-1.33905744112
ACH-000782,-1.6314325062000001
ACH-000783,-1.63798410071
ACH-000784,-1.58865516739
ACH-000785,-1.6558559400200001
ACH-000787,-1.24237253711
ACH-000788,-1.33522327189
ACH-000791,-1.3915946213600001
ACH-000792,-1.42353129502
ACH-000794,-1.23940845256
ACH-000796,-1.3910744358899998
ACH-000799,-1.49091895003
ACH-000800,-1.6107083215600002
ACH-000802,-1.5136079923899999
ACH-000804,-1.34300881546
ACH-000805,-1.4560846624500001
ACH-000809,-1.3087570442799998
ACH-000810,-1.29718817323
ACH-000811,-1.4521955916
ACH-000817,-1.8689704958900002
ACH-000819,-1.45158802445
ACH-000820,-1.1593651651799999
ACH-000821,-1.6400037452200003
ACH-000822,-1.83536356009
ACH-000823,-1.4502538147
ACH-000824,-1.7290472895500002
ACH-000827,-1.44361758446
ACH-000829,-1.56199587592
ACH-000831,-1.4876335767700002
ACH-000832,-1.33945232528
ACH-000833,-1.4623546590399998
ACH-000834,-1.54103816352
ACH-000835,-1.4368700193000001
ACH-000836,-1.5829243226299998
ACH-000837,-1.42326297148
ACH-000838,-1.0631197586399999
ACH-000839,-1.38057753663
ACH-000840,-1.4331817405
ACH-000841,-1.26760967831
ACH-000843,-1.3914898953100001
ACH-000846,-1.6635307689200003
ACH-000847,-1.45906833495
ACH-000848,-1.45819171038
ACH-000849,-1.3861390542200003
ACH-000851,-1.34744072176
ACH-000855,-1.6355359296899998
ACH-000856,-1.31774318029
ACH-000858,-1.38670518732
ACH-000859,-1.2826212985299998
ACH-000861,-1.63824987651
ACH-000862,-1.6779996192500002
ACH-000865,-1.37096334049
ACH-000866,-1.39449389458
ACH-000867,-1.4689972829499998
ACH-000869,-1.65140072799
ACH-000872,-1.2721516807200002
ACH-000873,-1.42996832951
ACH-000876,-1.64356274968
ACH-000878,-1.01701458612
ACH-000880,-1.47066400174
ACH-000881,-1.36917402005
ACH-000882,-1.4846608076199999
ACH-000884,-1.39522879847
ACH-000885,-1.31940343002
ACH-000887,-1.35012931278
ACH-000888,-1.5357850820399999
ACH-000889,-1.0811354938
ACH-000890,-1.42414384194
ACH-000896,-1.28092541761
ACH-000898,-1.24293371682
ACH-000900,-1.4547002385799999
ACH-000901,-1.3996390429499999
ACH-000905,-1.44115872713
ACH-000906,-1.49369650933
ACH-000907,-1.74692936615
ACH-000910,-1.5235527790099999
ACH-000911,-1.57905035313
ACH-000912,-1.30226254716
ACH-000913,-1.57108895546
ACH-000915,-1.3537241630799999
ACH-000916,-2.32732387696
ACH-000917,-1.23072102629
ACH-000921,-1.5720349461200003
ACH-000924,-1.24926409358
ACH-000926,-1.83429625773
ACH-000928,-1.5485891431
ACH-000929,-1.3649035876299997
ACH-000932,-1.39191140132
ACH-000935,-1.2030694573899998
ACH-000936,-1.3006575442000001
ACH-000937,-1.51566818253
ACH-000938,-1.57388903069
ACH-000939,-1.70845383424
ACH-000941,-1.4772995574899999
ACH-000943,-1.5267936286100001
ACH-000946,-1.52822618522
ACH-000947,-1.30963695026
ACH-000948,-1.26951670454
ACH-000950,-1.59553221201
ACH-000953,-1.43171550848
ACH-000957,-1.23986328111
ACH-000958,-1.5017217014200002
ACH-000960,-1.3855461990200002
ACH-000963,-0.8858711505410001
ACH-000968,-1.20980171311
ACH-000969,-1.42568571937
ACH-000973,-1.3005104129
ACH-000974,-1.5663056225
ACH-000975,-1.6044353259399997
ACH-000976,-1.36073754208
ACH-000978,-1.23161772521
ACH-000980,-1.5757139102700002
ACH-000984,-1.3690691566100002
ACH-000986,-1.3185736614799999
ACH-000988,-1.1698310811200001
ACH-000993,-1.2680152867399999
ACH-000994,-1.2746822634700001
ACH-000996,-1.1421204955600002
ACH-001001,-1.4308534646899997
ACH-001020,-1.5302690456
ACH-001028,-1.4191232969
ACH-001031,-1.4393554613
ACH-001038,-1.4605912421599998
ACH-001048,-1.5299747383000002
ACH-001050,-1.39615191941
ACH-001053,-1.5536897663799998
ACH-001054,-1.25245904122
ACH-001061,-1.38784021587
ACH-001067,-1.38357329749
ACH-001075,-1.5393387709900002
ACH-001096,-1.5500146744499999
ACH-001128,-2.1330036963900003
ACH-001134,-1.48206225351
ACH-001151,-1.5525120236899999
ACH-001163,-1.3989235523399999
ACH-001164,-1.59187095988
ACH-001173,-1.55773801837
ACH-001183,-1.68364790975
ACH-001184,-1.56881645752
ACH-001190,-1.8638651766
ACH-001192,-1.38351268361
ACH-001193,-1.46438388545
ACH-001196,-1.4784136218200001
ACH-001197,-1.8228506247
ACH-001205,-1.31425192174
ACH-001211,-1.28912863402
ACH-001212,-1.6795426083899998
ACH-001228,-1.76209727878
ACH-001232,-1.5322709475100003
ACH-001239,-1.58918429111
ACH-001274,-1.9503414629099998
ACH-001275,-1.4571599655399998
ACH-001277,-1.66685917414
ACH-001278,-1.57205097596
ACH-001280,-1.3869130750799998
ACH-001283,-1.44677119493
ACH-001289,-1.36625002032
ACH-001295,-1.53871424231
ACH-001300,-1.6923289390399998
ACH-001301,-1.6100600308200002
ACH-001302,-1.7349255198599998
ACH-001303,-1.63710862333
ACH-001306,-1.52426579435
ACH-001318,-1.46540020009
ACH-001322,-1.59780098868
ACH-001328,-1.59261299903
ACH-001332,-1.12885556583
ACH-001333,-1.33499944309
ACH-001336,-1.14595375293
ACH-001340,-1.36132264711
ACH-001346,-1.5374141315099998
ACH-001353,-1.53707956964
ACH-001354,-1.54786770141
ACH-001367,-1.77410958526
ACH-001368,-1.3210636096
ACH-001374,-2.17342654817
ACH-001375,-1.82021868191
ACH-001377,-1.3681655491
ACH-001380,-1.41738450539
ACH-001391,-1.4298784372600002
ACH-001407,-1.39437683706
ACH-001408,-1.4955589308300001
ACH-001413,-1.4083656518399998
ACH-001430,-1.61500845515
ACH-001431,-1.3620967927
ACH-001450,-1.3950133935100002
ACH-001496,-1.60604084853
ACH-001500,-1.3794489743599998
ACH-001521,-1.8101060606000001
ACH-001523,-1.63260153715
ACH-001532,-1.43713337593
ACH-001536,-1.27654963695
ACH-001550,-1.68670165942
ACH-001552,-1.65952069751
ACH-001554,-1.29514857078
ACH-001645,-1.6667250257600001
ACH-001654,-1.50058464683
ACH-001715,-1.64467120005
ACH-001735,-1.50693010653
ACH-001736,-1.37543205516
ACH-001737,-0.9334651211299999
ACH-001740,-1.4636553866
ACH-001745,-1.6318227228400002
ACH-001750,-1.4382911781
ACH-001765,-1.51281058829
ACH-001956,-1.3674147969400001
ACH-001957,-1.2969484122700001
