,CD200R1L (344807)
ACH-000246,-0.018077006284299996
ACH-000248,-0.051708917200999995
ACH-000250,-0.12835737860899998
ACH-000251,-0.18293160357000002
ACH-000253,-0.13662518759199999
ACH-000255,-0.005675296432470001
ACH-000256,-0.186044063474
ACH-000257,-0.296098602103
ACH-000258,0.029521707910099997
ACH-000259,-0.149965773748
ACH-000260,-0.111612609246
ACH-000261,-0.13658925137
ACH-000262,-0.210053043062
ACH-000263,-0.218339118162
ACH-000264,-0.224033138282
ACH-000265,-0.16817689785300002
ACH-000266,-0.14637863625999997
ACH-000272,-0.156432282587
ACH-000273,0.0754374522975
ACH-000274,-0.178358235157
ACH-000277,-0.13842136136299998
ACH-000278,-0.005564560571749999
ACH-000279,-0.22907317076699998
ACH-000280,-0.150687891234
ACH-000281,-0.000458307291261
ACH-000288,-0.16280487870899998
ACH-000291,-0.0031934827246199995
ACH-000293,-0.162544575378
ACH-000294,0.0292156720189
ACH-000295,-0.0837815986858
ACH-000296,-0.316569901866
ACH-000302,-0.13163694369200002
ACH-000304,-0.26761570808699997
ACH-000307,-0.0870102568924
ACH-000308,-0.108572036206
ACH-000310,-0.113954548775
ACH-000311,0.04205272576119999
ACH-000312,-0.0823834019168
ACH-000315,0.027011841351
ACH-000316,0.0739604294126
ACH-000317,-0.19587705960299998
ACH-000318,0.0539336625694
ACH-000319,-0.043768678869199995
ACH-000320,0.040253341033900006
ACH-000322,0.00380580784873
ACH-000323,-0.42028486150600003
ACH-000324,-0.20928562038600002
ACH-000329,-0.104288885167
ACH-000330,-0.196297156586
ACH-000331,-0.0832325074985
ACH-000332,-0.0656423050525
ACH-000334,-0.170795049972
ACH-000335,-0.153841930671
ACH-000336,-0.584571040749
ACH-000337,-0.23149378995900002
ACH-000339,-0.207575495233
ACH-000341,-0.012751826126299999
ACH-000348,-0.162197148573
ACH-000350,-0.138854097621
ACH-000352,-0.030639691565900004
ACH-000356,-0.16728066578099998
ACH-000361,-0.098650193454
ACH-000362,-0.0491248665497
ACH-000363,-0.14273287194599998
ACH-000364,-0.184982855841
ACH-000365,-0.12393820309900001
ACH-000366,0.00916558091709
ACH-000368,-0.287022923305
ACH-000374,0.062193018804900004
ACH-000375,-0.212131099925
ACH-000376,-0.08782431985139999
ACH-000381,0.013945553264600001
ACH-000383,-0.052207734617800004
ACH-000387,-0.108162326359
ACH-000389,-0.0696041065737
ACH-000390,0.04703703153180001
ACH-000393,-0.142569779309
ACH-000395,0.123770645691
ACH-000397,-0.286146766404
ACH-000401,0.032102833089099996
ACH-000402,-0.017946160000799998
ACH-000403,-0.124478245792
ACH-000404,-0.109102470037
ACH-000406,-0.11594271968900001
ACH-000407,-0.031926738598099996
ACH-000408,0.0428661286557
ACH-000410,-0.197169734205
ACH-000411,-0.14468342540999998
ACH-000414,-0.184889445575
ACH-000415,-0.11000985454199999
ACH-000416,-0.0291595160616
ACH-000420,-0.00397459488846
ACH-000421,-0.164344373718
ACH-000424,-0.152568993293
ACH-000425,0.0171244339861
ACH-000426,-0.1633415716
ACH-000427,-0.176564159347
ACH-000433,-0.09504430194380001
ACH-000436,-0.22391445337299998
ACH-000444,-0.19475841715300002
ACH-000445,-0.0147141788677
ACH-000448,-0.117000322996
ACH-000450,-0.111119621537
ACH-000452,-0.19100160051800003
ACH-000454,0.0634602998651
ACH-000458,-0.011769422940799999
ACH-000459,-0.0693519218262
ACH-000460,-0.147381575026
ACH-000461,0.0725273682765
ACH-000463,-0.262867778675
ACH-000464,-0.297970453119
ACH-000466,-0.0736153658807
ACH-000467,-0.156497751099
ACH-000468,-0.127434220101
ACH-000469,0.040478856819800006
ACH-000470,-0.299933425759
ACH-000471,-0.09361939676110001
ACH-000472,-0.00448440211854
ACH-000473,-0.0762098126337
ACH-000475,-0.135605517003
ACH-000476,-0.162399863837
ACH-000477,-0.10165025409
ACH-000480,-0.21988588998599998
ACH-000481,-0.262932113478
ACH-000483,-0.0748981837408
ACH-000484,-0.20330635360500002
ACH-000485,0.023344501219900005
ACH-000486,-0.13854522729399998
ACH-000487,0.0297149105991
ACH-000488,-0.243771754791
ACH-000490,-0.06485605090009999
ACH-000491,0.14741987777899998
ACH-000495,-0.22474242786499998
ACH-000496,-0.0320081018985
ACH-000499,0.06077695963930001
ACH-000500,1.07702179879
ACH-000502,-0.1867252328
ACH-000503,0.101832600656
ACH-000505,-0.19843721551
ACH-000507,-0.151811172734
ACH-000510,-0.040535247025699994
ACH-000511,-0.11936581379000001
ACH-000512,0.154431484756
ACH-000516,-0.04696793784080001
ACH-000517,-0.09096859616830001
ACH-000518,-0.176543987757
ACH-000520,-0.346609828091
ACH-000521,-0.0657357574471
ACH-000522,0.00034501695356699996
ACH-000524,-0.18907324027
ACH-000527,-0.19180789996199998
ACH-000528,-0.199908884604
ACH-000537,-0.17598339881499997
ACH-000541,0.10760668695
ACH-000542,-0.23402179212299998
ACH-000544,-0.134595463411
ACH-000545,-0.10253395667099999
ACH-000547,-0.0374873598881
ACH-000548,-0.104601772938
ACH-000549,-0.301133771062
ACH-000550,0.062099345090899996
ACH-000552,-0.10677363164100001
ACH-000556,-0.0622201070144
ACH-000557,-0.06634887891869999
ACH-000570,-0.09053771210719999
ACH-000571,0.09510579914830002
ACH-000573,-0.00331611238211
ACH-000576,-0.194637567898
ACH-000580,0.010758521225399999
ACH-000584,-0.129618045999
ACH-000585,-0.20251685538199998
ACH-000588,0.0329611595685
ACH-000589,0.0439947824246
ACH-000591,-0.227331614505
ACH-000593,0.0995830222016
ACH-000600,0.067371044814
ACH-000601,-0.172270800398
ACH-000604,-0.15709076763
ACH-000605,-0.246906891853
ACH-000606,0.08381601279760001
ACH-000608,-0.17515227595199998
ACH-000614,-0.126940515595
ACH-000616,-0.190236341586
ACH-000618,-0.13540226069800002
ACH-000619,-0.105094135594
ACH-000620,-0.154709378864
ACH-000621,-0.135369855915
ACH-000622,-0.0154639536509
ACH-000623,-0.143798123258
ACH-000624,-0.0387859681784
ACH-000627,-0.0680741590723
ACH-000630,-0.151981269673
ACH-000632,0.0916435143509
ACH-000633,-0.0830253697311
ACH-000637,-0.22529962566599998
ACH-000638,-0.0431919748269
ACH-000646,-0.282930997457
ACH-000647,-0.0189685551842
ACH-000648,0.0214648450134
ACH-000649,-0.12679960996200001
ACH-000651,-0.0020204523922200002
ACH-000652,-0.0935595558196
ACH-000653,-0.114804680877
ACH-000657,-0.1038231402
ACH-000658,-0.08864286085619999
ACH-000661,0.10820013317800001
ACH-000662,-0.102514078979
ACH-000663,-0.122453096684
ACH-000665,-0.124878281133
ACH-000671,-0.195039862498
ACH-000673,-0.0501489360781
ACH-000676,-0.173401443629
ACH-000677,-0.22847837076299998
ACH-000681,-0.05047785430980001
ACH-000682,-0.0780334559259
ACH-000683,-0.0492669776941
ACH-000684,-0.07853953526060001
ACH-000688,-0.482091158601
ACH-000693,-0.107331500304
ACH-000694,0.0337984233685
ACH-000695,-0.11473060245200001
ACH-000696,-0.12842780779000001
ACH-000697,-0.280602666314
ACH-000699,-0.0964506781141
ACH-000701,-0.219594174598
ACH-000706,-0.298742869478
ACH-000711,-0.124888291575
ACH-000713,-0.207702333482
ACH-000714,-0.0431801529234
ACH-000718,-0.209080874765
ACH-000720,-0.0923672755415
ACH-000721,-0.195932040423
ACH-000724,-0.25787164723
ACH-000725,-0.012511857024700002
ACH-000732,-0.11955785228700001
ACH-000734,-0.25626903193100004
ACH-000735,-0.33596574069799995
ACH-000736,-0.0656209374694
ACH-000738,-0.08693678277149999
ACH-000746,-0.0689827059523
ACH-000747,-0.16186978986199999
ACH-000748,-0.0999827957777
ACH-000753,-0.08618778520019998
ACH-000756,-0.19587405754700002
ACH-000757,-0.289539124972
ACH-000758,-0.23129783355
ACH-000760,0.0604373566869
ACH-000763,-0.17234305232
ACH-000764,-0.48869481540799997
ACH-000765,-0.150494395268
ACH-000766,-0.102847899155
ACH-000767,-0.0735403580132
ACH-000768,-0.0936089147412
ACH-000769,-0.08852252078780001
ACH-000770,-0.14080330509000002
ACH-000771,-0.11429669909199999
ACH-000773,-0.0299561188729
ACH-000776,-0.216410113164
ACH-000777,-0.025566526329900002
ACH-000778,-0.259154940952
ACH-000781,-0.0726999967905
ACH-000782,0.192592793658
ACH-000783,-0.17535231280400002
ACH-000784,-0.0134883592633
ACH-000785,-0.0601149326755
ACH-000787,-0.0498026464335
ACH-000788,-0.177163871627
ACH-000791,-0.0358244673722
ACH-000792,-0.136640771177
ACH-000794,-0.0285006619177
ACH-000796,-0.124653295144
ACH-000799,-0.140229624925
ACH-000800,-0.0795003547222
ACH-000802,-0.041464040256
ACH-000804,-0.0172771445239
ACH-000805,0.159400885225
ACH-000809,-0.056432210945699994
ACH-000810,-0.124780117149
ACH-000811,-0.152879386252
ACH-000817,0.086223008978
ACH-000819,-0.152079786854
ACH-000820,0.010346452086
ACH-000821,-0.2600880309
ACH-000822,0.219150726853
ACH-000823,-0.0782694982105
ACH-000824,0.0160441958091
ACH-000827,-0.0538647731925
ACH-000829,-0.344812208296
ACH-000831,-0.31785261138
ACH-000832,-0.0445264116868
ACH-000833,0.178526996644
ACH-000834,-0.004812377235560001
ACH-000835,-0.22404945655000003
ACH-000836,-0.120872208766
ACH-000837,-0.08267235517730001
ACH-000838,0.08690342676139999
ACH-000839,-0.105876206709
ACH-000840,-0.0362085646319
ACH-000841,-0.157011585908
ACH-000843,0.011030295197100002
ACH-000846,-0.143479562939
ACH-000847,-0.188952304144
ACH-000848,-0.000503409873846
ACH-000849,-0.180112447519
ACH-000851,0.101401179021
ACH-000855,-0.262264537801
ACH-000856,-0.283510562125
ACH-000858,-0.104753904259
ACH-000859,0.122622769494
ACH-000861,-0.135404244062
ACH-000862,-0.260863160748
ACH-000865,-0.0468067243389
ACH-000866,-0.122822070912
ACH-000867,-0.0816421971007
ACH-000869,0.09002049738810002
ACH-000872,-0.222397539325
ACH-000873,0.00495699179608
ACH-000876,-0.127952407711
ACH-000878,-0.104073047227
ACH-000880,-0.006305688022369999
ACH-000881,-0.165896482998
ACH-000882,-0.10331584341
ACH-000884,-0.010271694763100001
ACH-000885,-0.19591260981800002
ACH-000887,-0.101630985644
ACH-000888,-0.05081557348
ACH-000889,-0.184964337153
ACH-000890,-0.099358630897
ACH-000896,-0.145282198814
ACH-000898,-0.13784508589299999
ACH-000900,-0.0207727497828
ACH-000901,-0.110897904162
ACH-000905,-0.283342200711
ACH-000906,-0.134088576381
ACH-000907,-0.254620085235
ACH-000910,-0.110697321973
ACH-000911,-0.0145032835935
ACH-000912,-0.0904574783071
ACH-000913,-0.12204861939200001
ACH-000915,-0.110717970411
ACH-000916,-0.175465070636
ACH-000917,-0.0535282159291
ACH-000921,-0.10726806489099999
ACH-000924,-0.146532748166
ACH-000926,-0.06870939615629999
ACH-000928,-0.000416175501935
ACH-000929,0.25902285932700003
ACH-000932,-0.0907239551339
ACH-000935,-0.051747053931300004
ACH-000936,-0.0926796468461
ACH-000937,-0.11974464502900001
ACH-000938,-0.14830024414
ACH-000939,0.055926523374199996
ACH-000941,-0.191936423065
ACH-000943,-0.0421121364355
ACH-000946,-0.204244287243
ACH-000947,-0.13264499597
ACH-000948,-0.10026841861300001
ACH-000950,0.0627641085953
ACH-000953,-0.030279995233499998
ACH-000957,-0.165071013754
ACH-000958,-0.07190252075260001
ACH-000960,-0.0742399426738
ACH-000963,-0.257694740504
ACH-000968,-0.0900482668685
ACH-000969,-0.173599789803
ACH-000973,-0.147246370035
ACH-000974,-0.165919011236
ACH-000975,-0.16366977829600002
ACH-000976,-0.0594883981935
ACH-000978,-0.157845135458
ACH-000980,-0.09330520835449999
ACH-000984,-0.272021684277
ACH-000986,-0.029624908003700004
ACH-000988,-0.07354449381400001
ACH-000993,-0.10447109265900001
ACH-000994,-0.32082896226999996
ACH-000996,-0.0486465279496
ACH-001001,-0.0407872475955
ACH-001020,-0.24835489356100002
ACH-001028,-0.11576728386900001
ACH-001031,-0.113543269953
ACH-001038,-0.14470381998
ACH-001048,-0.225548702619
ACH-001050,-0.055998318297699995
ACH-001053,-0.295207851604
ACH-001054,0.10552100660399999
ACH-001061,-0.0761003355542
ACH-001067,-0.0542862502388
ACH-001075,0.0320402393082
ACH-001096,-0.221484900687
ACH-001128,-0.11839536964500001
ACH-001134,-0.22920861115200003
ACH-001151,-0.152508612318
ACH-001163,0.117752587619
ACH-001164,-0.451902012049
ACH-001173,-0.102255894744
ACH-001183,-0.229250981538
ACH-001184,-0.030784331112599997
ACH-001190,-0.0851480808209
ACH-001192,-0.0728461147352
ACH-001193,-0.07824973768780001
ACH-001196,-0.17786026269699998
ACH-001197,-0.147278868745
ACH-001205,-0.178990515627
ACH-001211,-0.0240979731018
ACH-001212,-0.0234570072028
ACH-001228,-0.146875511234
ACH-001232,-0.143226540525
ACH-001239,-0.145556578133
ACH-001274,-0.16553488611199998
ACH-001275,-0.166489459032
ACH-001277,-0.252461835286
ACH-001278,-0.216521119894
ACH-001280,0.00800613208237
ACH-001283,0.0145083327201
ACH-001289,-0.126604141381
ACH-001295,-0.0438430495858
ACH-001300,-0.120990764155
ACH-001301,-0.161057186082
ACH-001302,0.133312824011
ACH-001303,0.0349321301392
ACH-001306,-0.241913591503
ACH-001318,-0.0336798953611
ACH-001322,-0.00788492521646
ACH-001328,-0.0128754058039
ACH-001332,0.025127399441299998
ACH-001333,-0.118586447784
ACH-001336,-0.180571131963
ACH-001340,-0.136854749518
ACH-001346,-0.176454888291
ACH-001353,-0.17976449947599998
ACH-001354,-0.0369692677199
ACH-001367,0.21847317665399998
ACH-001368,-0.062073397357900004
ACH-001374,-0.417453288997
ACH-001375,-0.10796159611199999
ACH-001377,-0.242736096015
ACH-001380,-0.21815715036400002
ACH-001391,-0.158467360802
ACH-001407,-0.0496839852901
ACH-001408,-0.0121382116181
ACH-001413,-0.30523869248700003
ACH-001430,-0.0621095845675
ACH-001431,-0.0916043564453
ACH-001450,-0.005571421994439999
ACH-001496,-0.05412520542859999
ACH-001500,-0.17618699619000003
ACH-001521,-0.11337840533299999
ACH-001523,0.0233495191865
ACH-001532,-0.21292633137400002
ACH-001536,-0.223077316787
ACH-001550,-0.127732091774
ACH-001552,-0.0377018174547
ACH-001554,-0.0179148707688
ACH-001645,-0.11400396492900002
ACH-001654,-0.046486389379500004
ACH-001715,-0.119564883663
ACH-001735,-0.100327227869
ACH-001736,-0.035235762736199994
ACH-001737,-0.264735698783
ACH-001740,-0.0240217588335
ACH-001745,-0.17577508963799998
ACH-001750,-0.157693065341
ACH-001765,-0.0848965140034
ACH-001956,-0.0431088009263
ACH-001957,0.0965282109737
