,APOF (319)
ACH-000159,-0.133103709179
ACH-000160,-0.284411360735
ACH-000163,-0.39380664490199996
ACH-000167,-0.0736761347975
ACH-000168,-0.357148598007
ACH-000169,-0.22630064932399999
ACH-000178,-0.041078736747
ACH-000182,-0.09782284196180001
ACH-000183,-0.203818456774
ACH-000188,-0.0836909421445
ACH-000189,-0.298615168652
ACH-000190,-0.21730939752700001
ACH-000198,-0.236999456217
ACH-000204,-0.170749016312
ACH-000206,-0.167221181712
ACH-000207,-0.0876769147145
ACH-000211,-0.162193974622
ACH-000215,-0.141935387007
ACH-000221,-0.119746586311
ACH-000222,-0.0723312407832
ACH-000223,-0.129363232002
ACH-000226,-0.141314008223
ACH-000227,0.0744912653864
ACH-000228,-0.165797404747
ACH-000231,-0.18975801523699998
ACH-000232,-0.049559817308
ACH-000233,0.0369750447274
ACH-000234,-0.242203903901
ACH-000235,-0.22925927766399998
ACH-000237,-0.038403964678300005
ACH-000238,-0.0688972448623
ACH-000243,-0.11022553804600001
ACH-000244,0.11928829183499999
ACH-000246,0.006681452805819999
ACH-000248,-0.233204327722
ACH-000250,-0.0692709501849
ACH-000251,-0.0977602429346
ACH-000253,-0.0722742441782
ACH-000255,-0.163171985101
ACH-000256,-0.15070405519000002
ACH-000257,-0.07203055484330001
ACH-000258,-0.05180845326780001
ACH-000259,-0.107271224278
ACH-000260,-0.08798579441860002
ACH-000261,-0.178897119685
ACH-000262,-0.192587583528
ACH-000263,-0.204262138292
ACH-000264,-0.165426464721
ACH-000265,-0.22050432002700002
ACH-000266,-0.162735975226
ACH-000272,0.010446129622899999
ACH-000273,-0.0366663648349
ACH-000274,-0.21887486140299997
ACH-000277,-0.228163646491
ACH-000278,-0.0913933164494
ACH-000279,-0.221893989194
ACH-000280,-0.046628178856699995
ACH-000281,-0.32610994136300003
ACH-000288,-0.199199570805
ACH-000291,-0.124967234434
ACH-000293,-0.09561993012669999
ACH-000294,0.021240005984
ACH-000295,0.145309311994
ACH-000296,-0.0615387583142
ACH-000302,-0.131892120379
ACH-000304,-0.38210202299199997
ACH-000307,-0.175128979839
ACH-000308,-0.208746370908
ACH-000310,0.0440043810378
ACH-000311,-0.230394220972
ACH-000312,-0.208444778583
ACH-000315,-0.189881817089
ACH-000316,-0.151790531919
ACH-000317,0.019576985806099997
ACH-000318,-0.32871007821
ACH-000319,-0.07374273458589999
ACH-000320,0.0300780726448
ACH-000322,-0.32464682890700003
ACH-000323,0.023308466639299998
ACH-000324,-0.0371537510009
ACH-000329,-0.21659083806899998
ACH-000330,-0.10867596328500001
ACH-000331,-0.220536012511
ACH-000332,-0.0596820122552
ACH-000334,-0.171284057651
ACH-000335,-0.150517291381
ACH-000336,0.184519215615
ACH-000337,-0.170856219628
ACH-000339,-0.236397794344
ACH-000341,-0.0380982827258
ACH-000348,-0.213656338574
ACH-000350,-0.0326446424901
ACH-000352,-0.16498249955299998
ACH-000356,-0.257440336523
ACH-000361,-0.241858845322
ACH-000362,-0.20189317319400002
ACH-000363,-0.22403115106
ACH-000364,-0.0917448442473
ACH-000365,-0.24416870850000003
ACH-000366,-0.0906710855508
ACH-000368,-0.111164789427
ACH-000374,-0.34359381049000004
ACH-000375,-0.105502430377
ACH-000376,-0.13650924128900002
ACH-000381,-0.044855336996800006
ACH-000383,-0.15087705962200001
ACH-000387,-0.016459407678499998
ACH-000389,-0.123332012917
ACH-000390,-0.0872819296061
ACH-000393,-0.184158335152
ACH-000395,-0.15322254731100002
ACH-000397,-0.05638933288819999
ACH-000401,-0.0630971551649
ACH-000402,-0.598106428841
ACH-000403,-0.10560294104800001
ACH-000404,-0.228706843695
ACH-000406,-0.112288615506
ACH-000407,-0.042244097074300005
ACH-000408,0.0142990785619
ACH-000410,-0.201579120958
ACH-000411,-0.0234585382093
ACH-000414,-0.00948441525577
ACH-000415,-0.048701501025900006
ACH-000416,-0.14282426555
ACH-000420,-0.069834695461
ACH-000421,-0.24993629198000003
ACH-000424,-0.43795913501199996
ACH-000425,-0.0886928590734
ACH-000426,-0.0205963469079
ACH-000427,-0.169281998297
ACH-000433,-0.298941890998
ACH-000436,-0.122405630537
ACH-000444,-0.007223712066819999
ACH-000445,-0.151231146716
ACH-000448,-0.32044050294
ACH-000450,0.118650121547
ACH-000452,-0.199045382073
ACH-000454,-0.0739238276215
ACH-000458,-0.174370689802
ACH-000459,0.110985773295
ACH-000460,-0.0691749882583
ACH-000461,-0.0319083124522
ACH-000463,-0.162692284465
ACH-000464,-0.347451257262
ACH-000466,0.0516451941407
ACH-000467,-0.16918013033799997
ACH-000468,-0.26050310916200003
ACH-000469,-0.10903211606799999
ACH-000470,-0.09093190313130001
ACH-000471,-0.08894300674889999
ACH-000472,-0.140404053489
ACH-000473,-0.0894819447945
ACH-000475,-0.133581040857
ACH-000476,-0.0906570552578
ACH-000477,-0.340193138866
ACH-000480,-0.176606843356
ACH-000481,-0.355216954158
ACH-000483,-0.17386236920200002
ACH-000484,0.0738496195023
ACH-000485,0.019539771225000002
ACH-000486,-0.139059984871
ACH-000487,0.0388650720931
ACH-000488,-0.0584966829992
ACH-000490,-0.158277519799
ACH-000491,-0.236634059905
ACH-000495,0.103717365362
ACH-000496,-0.11608491423100001
ACH-000499,-0.342560617673
ACH-000500,-0.152349374243
ACH-000502,-0.155594997189
ACH-000503,-0.094792060066
ACH-000505,-0.20248528173500002
ACH-000507,-0.13981023932199999
ACH-000510,-0.161845270385
ACH-000511,-0.14775638385
ACH-000512,-0.158396401963
ACH-000516,-0.09862678006829999
ACH-000517,-0.17005282606199998
ACH-000518,-0.0350881840933
ACH-000520,-0.3656051356
ACH-000521,-0.174534901443
ACH-000522,-0.0592045011126
ACH-000524,-0.07850911808839998
ACH-000527,-0.106294096404
ACH-000528,-0.076502711273
ACH-000537,-0.0741997284293
ACH-000541,-0.107181128995
ACH-000542,-0.110188229001
ACH-000544,-0.042984311809199996
ACH-000545,-0.109799375189
ACH-000547,0.0152156500481
ACH-000548,-0.07258705471239998
ACH-000549,-0.0952016909835
ACH-000550,-0.132321219471
ACH-000552,-0.15143259225199998
ACH-000556,-0.0529841221481
ACH-000557,-0.19532598015799998
ACH-000570,-0.115404285218
ACH-000571,-0.018844944440099997
ACH-000573,-0.08216011293060001
ACH-000576,-0.20229490105200001
ACH-000580,-0.247889660388
ACH-000584,-0.0734934815224
ACH-000585,-0.06933509160450001
ACH-000588,-0.0174627450508
ACH-000589,-0.099171153542
ACH-000591,-0.163628990129
ACH-000593,-0.231059036252
ACH-000600,-0.255617666167
ACH-000601,-0.061754919474
ACH-000604,0.044834795288199995
ACH-000605,-0.166413506405
ACH-000606,-0.22195485636
ACH-000608,-0.253978873712
ACH-000614,-0.211560114754
ACH-000616,-0.339810635581
ACH-000618,-0.11140876483300001
ACH-000619,0.151426746741
ACH-000620,-0.182785136239
ACH-000621,-0.321651537996
ACH-000622,-0.142637906051
ACH-000623,-0.055012740407800007
ACH-000624,-0.08495925409779999
ACH-000627,0.0343883202501
ACH-000630,-0.14107095513499998
ACH-000632,-0.162097939413
ACH-000633,-0.08804109680389999
ACH-000637,-0.148940539951
ACH-000638,-0.364332313193
ACH-000646,0.101260063802
ACH-000647,-0.132719386537
ACH-000648,0.0257581386754
ACH-000649,-0.108781615179
ACH-000651,-0.216051639966
ACH-000652,-0.283968632095
ACH-000653,-0.169906817143
ACH-000657,-0.136243647959
ACH-000658,0.036023247425599994
ACH-000661,-0.289889391972
ACH-000662,-0.42572174393299994
ACH-000663,-0.135924679712
ACH-000665,-0.20101967806600002
ACH-000671,-0.0811171846788
ACH-000673,-0.104470281895
ACH-000676,-0.114172794924
ACH-000677,-0.349351489124
ACH-000681,0.028627002157900004
ACH-000682,-0.1522159875
ACH-000683,-0.11268506078299999
ACH-000684,-0.011357972253100002
ACH-000688,-0.262591178942
ACH-000693,-0.0334797785151
ACH-000694,-0.20335418374699998
ACH-000695,-0.27297459078200004
ACH-000696,-0.141059460396
ACH-000697,-0.131211231627
ACH-000699,-0.198707686566
ACH-000701,-0.322381641619
ACH-000706,-0.12019123981899998
ACH-000711,-0.201476356463
ACH-000713,-0.116681056525
ACH-000714,-0.26347283358199997
ACH-000718,-0.24785891223700002
ACH-000720,-0.08329981247399999
ACH-000721,-0.131468584311
ACH-000724,-0.297382186326
ACH-000725,-0.236232379963
ACH-000732,-0.0369687771798
ACH-000734,-0.260414651415
ACH-000735,-0.24397619698399997
ACH-000736,-0.307168991188
ACH-000738,-0.419033332962
ACH-000746,0.0334539313785
ACH-000747,-0.282511928677
ACH-000748,-0.00317421127631
ACH-000753,-0.117902450878
ACH-000756,-0.10247718528
ACH-000757,-0.16906291513500002
ACH-000758,-0.0704308794325
ACH-000760,-0.24641543764499999
ACH-000763,-0.0981687754949
ACH-000764,-0.330618630714
ACH-000765,-0.031265373597200004
ACH-000766,-0.268323162599
ACH-000767,-0.300777195141
ACH-000768,-0.17742565087499998
ACH-000769,0.0357267562575
ACH-000770,-0.10779678551500001
ACH-000771,0.0574256065544
ACH-000773,-0.0551653128663
ACH-000776,-0.230412648133
ACH-000777,-0.0341913687281
ACH-000778,-0.0980812016482
ACH-000781,-0.07135692024960001
ACH-000782,-0.153589772217
ACH-000783,-0.249158056407
ACH-000784,-0.0868986050571
ACH-000785,-0.07668173256500001
ACH-000787,-0.14067553487099999
ACH-000788,-0.163776018692
ACH-000791,-0.0960386520843
ACH-000792,-0.09784638168839999
ACH-000794,0.00639158917515
ACH-000796,-0.176322985007
ACH-000799,-0.15129906579299998
ACH-000800,-0.09998869212969999
ACH-000802,-0.189596509439
ACH-000804,-0.09603105850600001
ACH-000805,-0.190064563083
ACH-000809,-0.14677480594
ACH-000810,-0.15008242975299999
ACH-000811,-0.200450811087
ACH-000817,-0.11601316221699999
ACH-000819,-0.17889618215
ACH-000820,-0.19615357047899998
ACH-000821,-0.010282654051500001
ACH-000822,-0.08332952111889999
ACH-000823,-0.15084548474099999
ACH-000824,-0.128282909244
ACH-000827,-0.317679702601
ACH-000829,-0.238929160095
ACH-000831,-0.117258407436
ACH-000832,-0.23125877734900002
ACH-000833,-0.18743749831300002
ACH-000834,-0.38776826869900005
ACH-000835,-0.00167886648441
ACH-000836,-0.0745101373847
ACH-000837,-0.0661372143682
ACH-000838,0.0394361200265
ACH-000839,-0.40375480175300005
ACH-000840,-0.340731195786
ACH-000841,-0.23772313175700002
ACH-000843,-0.054708946694800004
ACH-000846,-0.054116163071099996
ACH-000847,-0.203977423031
ACH-000848,-0.127366029137
ACH-000849,-0.0101542037636
ACH-000851,-0.19124601044300002
ACH-000855,-0.13211654504
ACH-000856,-0.220783774811
ACH-000858,-0.153501128057
ACH-000859,-0.14800811580999998
ACH-000861,-0.0108056047591
ACH-000862,-0.12236179803300001
ACH-000865,-0.0841307152223
ACH-000866,-0.230544221673
ACH-000867,-0.12868110609300001
ACH-000869,-0.22989256492899998
ACH-000872,-0.0628735630621
ACH-000873,-0.08911608172160002
ACH-000876,-0.24397682863899997
ACH-000878,-0.264707843485
ACH-000880,-0.0392556176112
ACH-000881,-0.09020097599169999
ACH-000882,-0.147267798347
ACH-000884,-0.156762752832
ACH-000885,-0.00281322009713
ACH-000887,-0.154086899715
ACH-000888,-0.0323531004878
ACH-000889,-0.160177948145
ACH-000890,-0.06344685578169999
ACH-000896,-0.270907413274
ACH-000898,-0.0709796705748
ACH-000900,-0.333219840761
ACH-000901,-0.22044490029
ACH-000905,-0.169870239195
ACH-000906,-0.202189725062
ACH-000907,0.031657013549900005
ACH-000910,-0.056191369326900005
ACH-000911,-0.114907568554
ACH-000912,-0.168543218347
ACH-000913,-0.17372129934099997
ACH-000915,-0.28515984823199997
ACH-000916,-0.463528269527
ACH-000917,-0.18516232855300002
ACH-000921,-0.12488127098099999
ACH-000924,-0.0930528083335
ACH-000926,-0.134676648113
ACH-000928,0.050141318714199995
ACH-000929,0.121753388487
ACH-000932,-0.158829068283
ACH-000935,-0.203961553015
ACH-000936,-0.109355278259
ACH-000937,-0.248700620221
ACH-000938,-0.243974559137
ACH-000939,-0.0515219409766
ACH-000941,-0.026470773728
ACH-000943,-0.17831560191399998
ACH-000946,-0.106232546235
ACH-000947,-0.146001239923
ACH-000948,-0.011447031574600001
ACH-000950,-0.18846526734000002
ACH-000953,-0.328354766908
ACH-000957,-0.04243541635840001
ACH-000958,0.0233488032111
ACH-000960,-0.274540436596
ACH-000963,-0.07251572910950001
ACH-000968,0.00469782992043
ACH-000969,-0.047491452477099995
ACH-000973,-0.0744366800323
ACH-000974,-0.0659228752015
ACH-000975,-0.25895373452799997
ACH-000976,-0.175514035914
ACH-000978,-0.176102975381
ACH-000980,-0.109055850111
ACH-000984,-0.211342684321
ACH-000986,0.0548404945011
ACH-000988,-0.04378439645169999
ACH-000993,-0.341490815758
ACH-000994,-0.288861973258
ACH-000996,-0.323621644256
ACH-001001,-0.13803813505
ACH-001020,-0.44268866699500004
ACH-001028,-0.227762051884
ACH-001031,-0.09783198739839999
ACH-001038,-0.144842343339
ACH-001048,-0.124154880843
ACH-001050,-0.172940866666
ACH-001053,-0.012898587226
ACH-001054,-0.0744666407137
ACH-001061,-0.162008170485
ACH-001067,-0.22404738789999998
ACH-001075,-0.019095602932099998
ACH-001096,-0.0133456216151
ACH-001128,-0.0555221928792
ACH-001134,-0.0510383685002
ACH-001151,-0.130237302615
ACH-001163,-0.304780013099
ACH-001164,-0.366948685842
ACH-001173,-0.158349495349
ACH-001183,-0.158088331301
ACH-001184,0.0907312047503
ACH-001190,-0.247462742564
ACH-001192,-0.250957139464
ACH-001193,-0.181546212742
ACH-001196,-0.09034078164619999
ACH-001197,-0.132449926571
ACH-001205,-0.15306122858500001
ACH-001211,-0.078824288745
ACH-001212,0.04884108333190001
ACH-001228,-0.159969451924
ACH-001232,-0.109876608222
ACH-001239,-0.17952926732900001
ACH-001274,-0.117112457853
ACH-001275,-0.202614896967
ACH-001277,-0.11053318424000001
ACH-001278,-0.0572066654543
ACH-001280,-0.20923995586599997
ACH-001283,-0.099186005659
ACH-001289,-0.12159523565199999
ACH-001295,-0.040111933492400005
ACH-001300,-0.302255704622
ACH-001301,-0.08812481105249999
ACH-001302,0.054068539617400005
ACH-001303,0.027969572362599997
ACH-001306,-0.14419017395
ACH-001318,-0.157222724933
ACH-001322,-0.0755475386797
ACH-001328,-0.0358568988569
ACH-001332,-0.05334297373790001
ACH-001333,-0.0880701782239
ACH-001336,-0.185239257076
ACH-001340,-0.10192480910700001
ACH-001346,-0.129637525659
ACH-001353,0.009146397380229999
ACH-001354,0.037132603382900004
ACH-001367,-0.372942002373
ACH-001368,-0.09967700083270001
ACH-001374,-0.210224873191
ACH-001375,-0.10316454145199999
ACH-001377,-0.098595410723
ACH-001380,-0.07735414117539999
ACH-001391,-0.269247739723
ACH-001407,-0.17461590116700001
ACH-001408,-0.0966993522133
ACH-001413,-0.214613207773
ACH-001430,-0.200955889104
ACH-001431,0.109960490693
ACH-001450,0.0049894255375
ACH-001496,-0.137651754385
ACH-001500,-0.135854561183
ACH-001521,-0.17779544344599998
ACH-001523,-0.23837355825
ACH-001532,-0.13513689002999998
ACH-001536,-0.112420529722
ACH-001550,-0.25214886248
ACH-001552,-0.216659367647
ACH-001554,-0.0634921337557
ACH-001645,0.0579632333229
ACH-001654,-0.23678014728100003
ACH-001715,-0.36634508572499996
ACH-001735,-0.150749872285
ACH-001736,-0.24507711826099998
ACH-001737,-0.343978240955
ACH-001740,-0.166663879247
ACH-001745,-0.0661543650829
ACH-001750,-0.262906353092
ACH-001765,-0.223258375414
ACH-001956,-0.165897583653
ACH-001957,-0.159759071334
